"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name"
"734","ENSG00000162591",711.601623869883,0.45121607503737,0.135600001733418,3.32755213325466,0.00087612594313903,0.0215591821208088,"chr1",3489920,3611495,0.626192669605843,0.680235559801556,"0.6230147385230048",121576,7128,"8","protein_coding",62.62,"MEGF6"
"735","ENSG00000162783",1044.62633520425,0.337183005981401,0.0839770738077663,4.01517927087164,5.94006267692822e-05,0.00530336721364535,"chr1",181088712,181092899,0.497612225405922,0.497612225405922,".",4188,4187,"5","protein_coding",49.76,"IER5"
"736","ENSG00000162869",917.941455366813,-0.205959357225739,0.0686651348916756,-2.99947502543548,0.00270445294458034,0.0407631645953157,"chr2",48440598,48515391,0.397264486456133,0.44778505513167,"0.39733268979846625",74794,3970,"4","protein_coding",39.73,"PPP1R21"
"737","ENSG00000163125",734.323853827013,-0.33163821806042,0.0918961088077999,-3.60883852823452,0.000307570967583945,0.0122839041048973,"chr1",150363091,150476566,0.417603722373013,0.439240202042004,"0.41556373935040014",113476,8725,"3","protein_coding",41.76,"RPRD2"
"738","ENSG00000163166",1070.02580014445,-0.288602193679055,0.0888838109776967,-3.24696016636227,0.00116644714007908,0.0256533538298118,"chr2",127436207,127526886,0.413034847816498,0.476251445991047,"0.41022792077659026",90680,4883,"5","protein_coding",41.3,"IWS1"
"739","ENSG00000163191",14016.722827526,-0.448400745142251,0.115897477864361,-3.86894308146233,0.00010930815327774,0.00710855603251365,"chr1",152032506,152047907,0.450785612258148,0.535228645593726,"0.42475728155339804",15402,676,"6","protein_coding",45.08,"S100A11"
"740","ENSG00000163219",7277.14957314304,-0.255576094883349,0.073913982546117,-3.45775029405144,0.000544706000314282,0.0170988679406615,"chr2",68679601,68826833,0.418269002193802,0.503296070179449,"0.4160709760109002",147233,5434,"6","protein_coding",41.83,"ARHGAP25"
"741","ENSG00000163297",1489.78358161369,-0.366710318248566,0.10554955880569,-3.47429513110194,0.000512197327681654,0.0165951934168856,"chr4",79901149,80125454,0.35807780442788,0.421605125419439,"0.35483626294667864",224306,9838,"3","protein_coding",35.81,"ANTXR2"
"742","ENSG00000163344",618.557037771998,0.277343749737953,0.0851584300151263,3.25679735627688,0.00112676842557384,0.0252472776050137,"chr1",154924734,154936991,0.499428944362865,0.595322801750625,"0.4911032784275128",12258,1275,"8","protein_coding",49.94,"PMVK"
"743","ENSG00000163374",1461.94981821665,-0.38503316457274,0.0797311303098273,-4.82914469011714,1.37120749043374e-06,0.000710833963040848,"chr1",155659443,155689000,0.446342783679545,0.513278814356961,"0.4321359506458192",29558,5191,"6","protein_coding",44.63,"YY1AP1"
"744","ENSG00000163430",36.2664762310768,-1.11376653104091,0.268222882855419,-4.1523919181842,3.29018159078362e-05,0.00390176828648223,"chr3",120392293,120451253,0.439239497294822,0.44186100720931,"0.4383555988538271",58961,8712,"3","protein_coding",43.92,"FSTL1"
"745","ENSG00000163563",42964.1263084609,-0.41685439931857,0.119034915906009,-3.50195063478452,0.00046186518525285,0.0155763604483786,"chr1",158831317,158849506,0.346509070918087,0.376337068593748,"0.3416790760026572",18190,2052,"1","protein_coding",34.65,"MNDA"
"746","ENSG00000163565",6749.53791409149,-0.446565535693927,0.115135798328634,-3.87859850868699,0.000105059982821664,0.00690709378078029,"chr1",158999968,159055155,0.383416684786548,0.39779463123744,"0.3834219364222699",55188,5501,"2","protein_coding",38.34,"IFI16"
"747","ENSG00000163584",123.561708044179,0.818653426344285,0.258223043542175,3.17033451048523,0.00152263537998005,0.0292966026875482,"chr3",170864875,170870483,0.403637011945088,0.427695250533535,"0.3567804853553346",5609,2321,"3","protein_coding",40.36,"RPL22L1"
"748","ENSG00000163661",29.2340456140704,0.833380676206599,0.27013702882712,3.08502940091171,0.00203532032510399,0.0343055445428133,"chr3",157436789,157443628,0.427485380116959,0.474644555051817,"0.41870824053452116",6840,1937,"5","protein_coding",42.75,"PTX3"
"749","ENSG00000163682",4696.9010949737,0.895264473333778,0.279976556476299,3.19764084750991,0.00138556728804654,0.0277787103583606,"chr4",39454124,39458948,0.41119170984456,0.431134077686025,"0.38437748477331823",4825,3406,"3","protein_coding",41.12,"RPL9"
"750","ENSG00000163697",12.5830747972695,-1.07881477490575,0.358316752786216,-3.01078519638574,0.00260573115941617,0.0400325030960601,"chr4",40810027,41216714,0.424131029191911,0.438218620154649,"0.4217092388570882",406688,12940,"3","protein_coding",42.41,"APBB2"
"751","ENSG00000163736",1701.92017247813,-0.608192218784183,0.202563606810401,-3.00247526374987,0.00267793735772188,0.0405241830012559,"chr4",73987038,73988197,0.438793103448276,0.425133046813581,"0.44366197183098594",1160,712,"3","protein_coding",43.88,"PPBP"
"752","ENSG00000163798",762.729437520285,-0.359411335274252,0.0886255333244459,-4.05539263677541,5.0050157881392e-05,0.00477952665578935,"chr2",27663471,27694976,0.400812543642481,0.444248674935221,"0.4001934511049601",31506,5192,"4","protein_coding",40.08,"SLC4A1AP"
"753","ENSG00000163808",30.6063973743264,-0.885204934970455,0.278245407186324,-3.18138201784473,0.00146574210760084,0.0287507295138483,"chr3",44761717,44873376,0.414759090094931,0.411698255698038,"0.4004616003144661",111660,5247,"2","protein_coding",41.48,"KIF15"
"754","ENSG00000163832",350.520256744979,0.284679264551113,0.0832014905253326,3.42156447863678,0.000622619598062832,0.0183389772520325,"chr3",47495640,47513761,0.487308244123165,0.522187680749447,"0.4779710777739928",18122,3306,"6","protein_coding",48.73,"ELP6"
"755","ENSG00000163882",450.370326094294,0.219115465508874,0.0734865381704532,2.98170890838036,0.00286644403618129,0.0421490655100849,"chr3",184361718,184368596,0.527692978630615,0.545956488428598,"0.5455946793160518",6879,3436,"7","protein_coding",52.77,"POLR2H"
"756","ENSG00000163902",3927.78809449348,-0.168514824513603,0.0454697602501484,-3.70608561792565,0.000210487170072865,0.00997148619791662,"chr3",128619970,128681075,0.469806565640035,0.50076952164806,"0.4509244818334285",61106,3978,"6","protein_coding",46.98,"RPN1"
"757","ENSG00000163960",1173.15286350882,-0.323302105345134,0.10691310282525,-3.02397083988454,0.00249480483818918,0.0389068377208492,"chr3",196347662,196432474,0.422800749885041,0.405993244749311,"0.4188497911095519",84813,11277,"2","protein_coding",42.28,"UBXN7"
"758","ENSG00000164111",3405.94748746987,-0.311183524323225,0.107377167335572,-2.89804184674311,0.00375500484287739,0.0492274623332134,"chr4",121667955,121697113,0.391268562022017,0.446301423598666,"0.39259283624010755",29159,3022,"4","protein_coding",39.13,"ANXA5"
"759","ENSG00000164190",2198.93715228366,-0.467183362626209,0.0927556509074061,-5.03671051904512,4.73600189048974e-07,0.000306892922503735,"chr5",36876759,37066413,0.350431045846405,0.385328497863053,"0.3478943590595832",189655,12480,"1","protein_coding",35.04,"NIPBL"
"760","ENSG00000164405",414.497259288448,0.618120388396608,0.156631682996579,3.94633050332549,7.93580534914101e-05,0.00609641725022925,"chr5",132866560,132868031,0.512907608695652,0.522233743392122,"0.6850828729281768",1472,1637,"6","protein_coding",51.29,"UQCRQ"
"761","ENSG00000164587",27209.7767892195,0.54249586995255,0.134711728981551,4.02708712933858,5.64721102136361e-05,0.00512314983858106,"chr5",150443190,150449756,0.489721333942439,0.495201154681497,"0.48429544579371836",6567,5011,"5","protein_coding",48.97,"RPS14"
"762","ENSG00000164597",545.69198785812,-0.303775919424146,0.102209038129839,-2.97210427749306,0.00295766211224001,0.0425625614187605,"chr7",107201555,107564514,0.370985783557417,0.430813090340012,"0.3691814257024195",362960,8582,"3","protein_coding",37.1,"COG5"
"763","ENSG00000164744",6.4493910097309,-1.86108635610602,0.615826069601259,-3.02209738751569,0.00251029771574175,0.0390429549856677,"chr7",47987148,48029119,0.389878966930335,0.409258638154304,"0.390735047692823",41972,1733,"2","protein_coding",38.99,"SUN3"
"764","ENSG00000164896",1615.17712708245,0.354590490193678,0.105063697668535,3.37500485955078,0.000738143874186496,0.0197177669028873,"chr7",151076593,151080866,0.617454375292466,0.630509264917094,"0.6014155334502465",4274,5635,"8","protein_coding",61.75,"FASTK"
"765","ENSG00000164924",13392.4332053539,-0.257696382869435,0.0690559476522701,-3.73170438797047,0.000190188608615341,0.0094382612796819,"chr8",100916525,100953388,0.408664279513889,0.446886601075953,"0.40137740211134687",36864,8835,"4","protein_coding",40.87,"YWHAZ"
"766","ENSG00000164944",894.577928684285,-0.28904698658282,0.0795368312063943,-3.63412751298523,0.00027892289946288,0.0116607767001256,"chr8",94487693,94553529,0.387441712107174,0.396396253760181,"0.38264392220196003",65837,10749,"2","protein_coding",38.74,"KIAA1429"
"767","ENSG00000164951",423.249873589868,0.439742475558322,0.14900984356171,2.95109682050106,0.003166476420022,0.0442578090526619,"chr8",93857807,93926066,0.428992089071198,0.423440585674705,"0.4489296512262737",68260,5595,"3","protein_coding",42.9,"PDP1"
"768","ENSG00000164961",630.864466772692,-0.33619554589683,0.0892116923804701,-3.76851438332795,0.000164222023984419,0.00861168902651243,"chr8",125024260,125091840,0.401458989952797,0.424321978053164,"0.39613202625407995",67581,4755,"3","protein_coding",40.15,"KIAA0196"
"769","ENSG00000164978",269.231404259851,0.520127292032881,0.146748534478375,3.54434402961296,0.000393591301578535,0.0142257381988864,"chr9",34329506,34343713,0.463752815315315,0.509758579997848,"0.44864176570458403",14208,1070,"6","protein_coding",46.38,"NUDT2"
"770","ENSG00000165025",5066.13850193397,-0.273239907659516,0.0779414938923021,-3.50570529270421,0.000455399153877732,0.0154733375429917,"chr9",90801787,90898549,0.441697756373821,0.504744466252288,"0.4347742933926854",96763,5194,"6","protein_coding",44.17,"SYK"
"771","ENSG00000165030",1337.86713521546,-0.372805582452976,0.116386704752267,-3.2031629664789,0.00135927038586827,0.0275750610231871,"chr9",91409045,91423862,0.419287353219058,0.464603498413773,".",14818,2083,"4","protein_coding",41.93,"NFIL3"
"772","ENSG00000165102",1068.94648822397,-0.26890134778611,0.0916123445778174,-2.93520866675014,0.00333323452066063,0.0457129305690601,"chr8",43140455,43202855,0.441018573420298,0.488492146768128,"0.43475145164191437",62401,8923,"5","protein_coding",44.1,"HGSNAT"
"773","ENSG00000165115",148.464770402091,-0.419396231521463,0.138662079770131,-3.02459210345557,0.00248968652468892,0.0389068377208492,"chr9",83836698,83921465,0.383741506228766,0.407565074129231,"0.3788182657890667",84768,5121,"2","protein_coding",38.37,"KIF27"
"774","ENSG00000165119",9798.93251888443,-0.27759745245448,0.0814305235191133,-3.40900979703664,0.000651991381803291,0.0188231753722181,"chr9",83968083,83980616,0.391176001276528,0.39597938979405,"0.3443287852688153",12534,5146,"2","protein_coding",39.12,"HNRNPK"
"775","ENSG00000165171",12.5626796689722,0.964238586062969,0.323664300627768,2.97913172442177,0.00289066481250442,0.0422817218570789,"chr7",73834590,73842535,0.593128618172665,0.628144128058201,"0.5840187806683025",7946,1463,"8","protein_coding",59.31,"WBSCR27"
"776","ENSG00000165233",892.777933234656,0.293214158567655,0.0992565785031061,2.95410302258685,0.00313579303815708,0.0440432903917244,"chr9",93096218,93113283,0.499648423766553,0.607580597290798,"0.48849201426495636",17066,3076,"8","protein_coding",49.96,"CARD19"
"777","ENSG00000165288",646.285923952514,-0.370660773206012,0.112003349642033,-3.30937221422984,0.000935054383685325,0.0225307127989197,"chrX",80670854,80809688,0.3615082652069,0.375751993522812,"0.3594471001394726",138835,12653,"1","protein_coding",36.15,"BRWD3"
"778","ENSG00000165410",111.598893593071,0.618584521868572,0.201249032774502,3.07372668251127,0.00211403013362634,0.0349445117319041,"chr14",34706769,34714823,0.396772191185599,0.389706338985757,"0.3158393804460274",8055,7173,"2","protein_coding",39.68,"CFL2"
"779","ENSG00000165490",79.5995846638606,-0.645692091183773,0.194143538815866,-3.32584898329361,0.000881496740036971,0.0215841792864113,"chr11",82899975,82958277,0.397766838756153,0.417450432015476,"0.38800153436834167",58303,5327,"3","protein_coding",39.78,"DDIAS"
"780","ENSG00000165526",502.827213340271,0.203121402742659,0.0648927058060089,3.13011146969079,0.00174739982091849,0.0317349710810942,"chr11",126202094,126211692,0.433482654443171,0.489898534086434,"0.40286811543511536",9599,4374,"5","protein_coding",43.35,"RPUSD4"
"781","ENSG00000165609",1319.04876813547,-0.293933238281953,0.0732499996434533,-4.01274047389327,6.00178871204457e-05,0.00531202216543106,"chr10",12165325,12196144,0.442407527579494,0.419165330079273,"0.4371854116960076",30820,4957,"3","protein_coding",44.24,"NUDT5"
"782","ENSG00000165724",286.128823229144,0.345738894784096,0.110160067338854,3.1385138293407,0.0016980692214371,0.0311524448470726,"chr9",137582079,137590490,0.579648121730861,0.586132652284169,"0.5599741207131651",8412,2473,"8","protein_coding",57.96,"ZMYND19"
"783","ENSG00000165782",1110.36538826128,0.270872351471704,0.047570670092963,5.69410418105026,1.24021342598955e-08,4.46130309534878e-05,"chr14",20457719,20461612,0.511813045711351,0.52173483285165,"0.44200058305652035",3894,4935,"6","protein_coding",51.18,"TMEM55B"
"784","ENSG00000166004",594.078763044319,-0.303512708545011,0.101588137567198,-2.98767863860329,0.00281104961176818,0.041657413074306,"chr11",93661639,93730358,0.385811990686845,0.399928943846994,"0.3849470915263402",68720,10743,"2","protein_coding",38.58,"CEP295"
"785","ENSG00000166140",730.62644451545,0.304782667712756,0.0945884550769038,3.22219733333161,0.00127211488498666,0.0266835288707492,"chr15",40807086,40815084,0.535316914614327,0.569539689917579,"0.5198711891444745",7999,5618,"7","protein_coding",53.53,"ZFYVE19"
"786","ENSG00000166340",2202.66964550497,-0.416709397409007,0.099555991365629,-4.1856787491433,2.84315223798382e-05,0.00348218657731246,"chr11",6612763,6619461,0.502761606209882,0.509621904465621,"0.5176366285486873",6699,5090,"6","protein_coding",50.28,"TPP1"
"787","ENSG00000166478",552.021944945606,-0.223840230451872,0.0677789625857457,-3.30250304685169,0.000958260468975548,0.0229375698536838,"chr11",9460319,9528524,0.427938891006656,0.433877563774406,"0.4268165560616988",68206,4211,"3","protein_coding",42.79,"ZNF143"
"788","ENSG00000166501",7163.99678402347,-0.189583658169921,0.0655646046843247,-2.8915549644921,0.00383340531767785,0.0498232851604205,"chr16",23836001,24220611,0.437655189269158,0.462299982090288,"0.4367459332387452",384611,10017,"4","protein_coding",43.77,"PRKCB"
"789","ENSG00000166508",1968.55051339255,0.198712602932501,0.0598914731247979,3.31787803112534,0.000907040827156767,0.0221200924300166,"chr7",100092728,100101940,0.542060132421578,0.564377847127786,"0.5140675599135076",9213,5316,"7","protein_coding",54.21,"MCM7"
"790","ENSG00000166582",110.195144527004,0.419016257409929,0.116923178505355,3.58368856172293,0.0003387759949787,0.0129952466234536,"chr17",16342534,16353656,0.480086307650814,0.520456256637285,"0.47114385442901263",11123,3067,"6","protein_coding",48.01,"CENPV"
"791","ENSG00000166595",667.838486171299,0.371685481117924,0.0856074472835542,4.34174237069358,1.41357228157537e-05,0.00261712810988812,"chr16",66932055,66934423,0.557197129590545,0.586015692328902,"0.5435331896505173",2369,1065,"8","protein_coding",55.72,"FAM96B"
"792","ENSG00000166747",1703.16305962793,-0.285105463710156,0.0711649356906023,-4.00626321015289,6.16869059546327e-05,0.00540699140889303,"chr16",71729000,71809201,0.407284107628239,0.4216900690753,"0.4037698111900904",80202,11354,"3","protein_coding",40.73,"AP1G1"
"793","ENSG00000166783",2835.1094394149,-0.337659215452897,0.105769719306737,-3.19239965527062,0.00141095959523294,0.0280582762055532,"chr16",15594386,15643166,0.44181136098071,0.45211561371379,"0.4371016382222161",48781,11645,"4","protein_coding",44.18,"KIAA0430"
"794","ENSG00000166797",519.530714608899,0.49847477942371,0.150956655939707,3.30210533825553,0.00095962024743529,0.0229398547687298,"chr15",64072559,64094018,0.417334575955266,0.415641817926661,"0.41237344399679604",21460,2420,"2","protein_coding",41.73,"FAM96A"
"795","ENSG00000166889",1183.57559426588,-0.326911074718236,0.0913827747940633,-3.57738179273884,0.000347053080669909,0.0131186064493226,"chr11",59636716,59668980,0.398202386486905,0.45519700485945,"0.38452607234464303",32265,4259,"4","protein_coding",39.82,"PATL1"
"796","ENSG00000166913",11230.9541125629,-0.301454034706199,0.0868475414622214,-3.47107160007899,0.000518385756233436,0.0167062009966243,"chr20",44885676,44908532,0.404208776304852,0.41790975111299,"0.39802081428815883",22857,8840,"3","protein_coding",40.42,"YWHAB"
"797","ENSG00000166963",56.3132869308511,-0.814525006332727,0.171437536521665,-4.75114740248145,2.02265614448125e-06,0.000796699896498108,"chr15",43510958,43531620,0.525722305570343,0.554140007940313,"0.49697096360455467",20663,10621,"7","protein_coding",52.57,"MAP1A"
"798","ENSG00000166974",1432.91760563534,-0.265909972727899,0.0781101726727284,-3.40429375111008,0.000663353743875045,0.0188732130323841,"chr18",34976928,35143470,0.394780927448167,0.45902596228277,"0.388601748932326",166543,6168,"4","protein_coding",39.48,"MAPRE2"
"799","ENSG00000167004",4033.73750869114,-0.311532412373074,0.0756954716074302,-4.11560170981872,3.86170657894423e-05,0.0041896321647949,"chr15",43746392,43773279,0.430154715858376,0.436456497514233,"0.4250558552650171",26888,4283,"3","protein_coding",43.02,"PDIA3"
"800","ENSG00000167085",1234.95352969847,0.261466642711608,0.0617488400816223,4.23435715336499,2.29206423592051e-05,0.00311520217666481,"chr17",49404049,49414905,0.484203739522888,0.520326094742166,"0.4709245515933036",10857,3830,"6","protein_coding",48.42,"PHB"
"801","ENSG00000167258",1051.23284176187,-0.268560089903082,0.0708312464548237,-3.79154826922846,0.000149711042793819,0.00828157670869226,"chr17",39461511,39564907,0.443910364904204,0.461571824529787,"0.43926689892467496",103397,12751,"4","protein_coding",44.39,"CDK12"
"802","ENSG00000167280",2006.57483687168,0.290535688978098,0.0982402131208245,2.95740084175888,0.00310244516213316,0.0438208951853738,"chr17",79074939,79088599,0.583998243173999,0.607162408632373,"0.5674937254814161",13661,6159,"8","protein_coding",58.4,"ENGASE"
"803","ENSG00000167302",1678.64130276188,0.33010945294318,0.103952120612749,3.17559132990591,0.00149531443313801,0.02907929804379,"chr17",81228277,81239091,0.629311141932501,0.625968719768518,"0.6239364509284955",10815,5349,"8","protein_coding",62.93,"TEPSIN"
"804","ENSG00000167393",491.465489923104,0.541775914925902,0.136416520382744,3.9714831708494,7.14265472809379e-05,0.00589074215393335,"chrX",333963,386955,0.582869435585832,0.636153964019355,"0.6030429313906591",52993,9275,"8","protein_coding",58.29,"PPP2R3B"
"805","ENSG00000167460",4691.05656276916,-0.31608650683765,0.0743162002072902,-4.25326518250382,2.10675841967917e-05,0.00298633005989523,"chr19",16067021,16103005,0.509184382381548,0.505512469216047,"0.5121762896423185",35985,7422,"6","protein_coding",50.92,"TPM4"
"806","ENSG00000167476",73.1014012985699,0.690076621625065,0.171324833286017,4.02788439007568,5.62810047711563e-05,0.00512314983858106,"chr19",2252252,2269759,0.554375142791867,0.630108561054528,"0.6090333307503716",17508,1941,"8","protein_coding",55.44,"JSRP1"
"807","ENSG00000167508",753.551723129262,0.39833951354657,0.115403805364835,3.45170172064317,0.000557063178781678,0.0172300889319555,"chr16",88651935,88663161,0.592856506635789,0.630142359163578,"0.5720968906663491",11227,5160,"8","protein_coding",59.29,"MVD"
"808","ENSG00000167526",34315.3169767493,0.566183649412405,0.134123647044282,4.22135590471585,2.428371679032e-05,0.00316981120462997,"chr16",89560657,89566828,0.559462086843811,0.570012331896186,"0.6118104087343936",6172,7764,"7","protein_coding",55.95,"RPL13"
"809","ENSG00000167543",1064.80545532605,0.543137187626024,0.133508538146335,4.06818316766158,4.73811302887204e-05,0.00475012679889756,"chr17",29566052,29573157,0.634815648747537,0.639185929982206,"0.5901501790489583",7106,4866,"8","protein_coding",63.48,"TP53I13"
"810","ENSG00000167642",743.363612026683,0.276830258312101,0.0840688040317448,3.2929011123742,0.000991593437194721,0.0233655471746247,"chr19",38244035,38292614,0.512227254013997,0.5586627295009,"0.512411938570534",48580,5820,"7","protein_coding",51.22,"SPINT2"
"811","ENSG00000167700",137.366213465603,0.720809306624306,0.154311765551636,4.6711234496446,2.99556830898023e-06,0.000970564132109594,"chr8",144509074,144511213,0.669626168224299,0.674745240504604,"0.6365906671881698",2140,1820,"8","protein_coding",66.96,"MFSD3"
"812","ENSG00000167969",371.14725442663,0.352307163551937,0.10077979122534,3.4958116033818,0.000472622263882315,0.015764106653774,"chr16",2239395,2252300,0.552223771889044,0.614569508640604,"0.5350736878664322",12906,3425,"8","protein_coding",55.22,"ECI1"
"813","ENSG00000167977",593.264439355415,0.213467077101076,0.0713797468712993,2.99058327407586,0.00278445196675992,0.0415184548004507,"chr16",2682475,2709030,0.592257870161169,0.556987559908259,"0.5841184183286575",26556,3411,"7","protein_coding",59.23,"KCTD5"
"814","ENSG00000167986",2189.12292510876,-0.206545846813272,0.0694039150233276,-2.97599705641748,0.00292037665091253,0.0424956320341044,"chr11",61299451,61342596,0.476706994854679,0.47260717708546,"0.44503394744055985",43146,14368,"5","protein_coding",47.67,"DDB1"
"815","ENSG00000168028",20004.9031090154,0.427047462676847,0.136964274268203,3.11794783682498,0.00182115032837325,0.0321429489863855,"chr3",39406689,39412542,0.45148616330714,0.4581220032358,"0.4437545990940841",5854,4091,"4","protein_coding",45.15,"RPSA"
"816","ENSG00000168101",790.420832931468,0.404687639093973,0.0935938137539716,4.32387166269096,1.53314506200315e-05,0.0026863829757088,"chr16",4693694,4695859,0.65050784856879,0.623720121541864,"0.8173076923076923",2166,2963,"8","protein_coding",65.05,"NUDT16L1"
"817","ENSG00000168237",486.926606676887,0.387589546406545,0.101093782829376,3.83396026500176,0.000126096519673764,0.00751224157219489,"chr3",52287089,52293476,0.565904821540388,0.602058860215172,"0.5715056502863349",6388,3008,"8","protein_coding",56.59,"GLYCTK"
"818","ENSG00000168286",921.191734984134,0.194752412052551,0.0651829613327439,2.98778097942475,0.0028101085508699,0.041657413074306,"chr16",67842082,67844195,0.603122043519394,0.603122043519394,".",2114,2113,"8","protein_coding",60.31,"THAP11"
"819","ENSG00000168297",760.732338947639,-0.378780424953278,0.100417965534472,-3.77203842895271,0.00016191931020848,0.00854030222215889,"chr3",58332880,58426126,0.436067648288953,0.43950531839925,"0.4348971745722355",93247,5333,"3","protein_coding",43.61,"PXK"
"820","ENSG00000168310",2680.04284390553,-0.278871857486546,0.0880154621295966,-3.16844166626004,0.00153258501061331,0.0293634872571994,"chr4",184387713,184474580,0.454217893815905,0.47324476246185,"0.458303077903551",86868,3102,"5","protein_coding",45.42,"IRF2"
"821","ENSG00000168397",1501.45771779074,0.244309929316009,0.0793194919003239,3.08007431039799,0.00206948953993935,0.0346391311924903,"chr2",241637213,241673857,0.523291035611953,0.592133967213839,"0.5119095458346291",36645,7134,"8","protein_coding",52.33,"ATG4B"
"822","ENSG00000168411",507.855737227771,-0.199094440152028,0.0609302696063794,-3.26757851948161,0.00108471772636193,0.0247164673264951,"chr16",74621394,74666881,0.435279634189237,0.465185015632231,"0.42732342637327886",45488,6449,"4","protein_coding",43.53,"RFWD3"
"823","ENSG00000168538",642.76552535784,-0.324326724007826,0.0784763322086711,-4.13279666467376,3.58375751491149e-05,0.00403873890376112,"chr4",183659267,183713594,0.385123693123251,0.408972410753804,"0.38097314855386",54328,5811,"2","protein_coding",38.51,"TRAPPC11"
"824","ENSG00000168827",378.097271763418,-0.287370030698352,0.0901739651173841,-3.18684035158338,0.00143836145047917,0.0283427488698518,"chr3",158644278,158692575,0.369000786782061,0.401613808983978,"0.3650055618161044",48298,9127,"2","protein_coding",36.9,"GFM1"
"825","ENSG00000168884",1297.09944520123,0.259570386058701,0.0737891215110645,3.51773243458087,0.000435250984067932,0.0150997970457525,"chr4",2741648,2756376,0.540430443343065,0.608155508729356,"0.5612169969142545",14729,2846,"8","protein_coding",54.04,"TNIP2"
"826","ENSG00000168899",769.079657545446,0.423501175480249,0.123943294157142,3.41689462395046,0.000633397912934034,0.0185360834391534,"chr2",85584408,85593412,0.522487506940589,0.59567273064608,"0.515281427188494",9005,816,"8","protein_coding",52.25,"VAMP5"
"827","ENSG00000169087",795.055224881367,-0.29519883103044,0.0842347267264534,-3.50447900174329,0.000457501645835864,0.0155157193683101,"chr3",122740003,122793824,0.399725019508751,0.411592412702723,"0.4005729319320037",53822,5422,"2","protein_coding",39.97,"HSPBAP1"
"828","ENSG00000169100",9774.91705118428,0.282507649078526,0.0931209772529466,3.03377023536968,0.00241518295547794,0.0381716720768221,"chrX",1386152,1392724,0.589076525178762,0.644681062241167,"0.5570578122548482",6573,2159,"8","protein_coding",58.91,"SLC25A6"
"829","ENSG00000169228",346.087386148389,0.469295369483767,0.125275275183046,3.74611325976378,0.000179595531131456,0.00907682818063825,"chr5",177301198,177303744,0.578327444051826,0.581381662141828,"0.5576742061395844",2547,2428,"7","protein_coding",57.83,"RAB24"
"830","ENSG00000169554",2556.99122861559,-0.228566838935373,0.0790143897905115,-2.89272421822614,0.00381916475599744,0.0497436474243322,"chr2",144384081,144524583,0.385401023465691,0.408682588039458,"0.38382004637525724",140503,23721,"2","protein_coding",38.54,"ZEB2"
"831","ENSG00000169592",2475.9900590053,0.238103517875727,0.0797488815997511,2.98566591906249,0.00282961588050594,0.0417792720613151,"chr16",29995294,30005793,0.574,0.612093325286766,"0.5606476758657976",10500,7133,"8","protein_coding",57.4,"INO80E"
"832","ENSG00000169660",1488.60844418063,0.495880705879594,0.122475682642547,4.04880948756866,5.14788272426871e-05,0.0048200869272577,"chr17",82418318,82442645,0.551298914830648,0.619290087210618,"0.5440477213925252",24328,4924,"8","protein_coding",55.13,"HEXDC"
"833","ENSG00000169683",456.125373149783,0.357454572044924,0.123325501558605,2.89846436890474,0.00374994914923119,0.0491967298363346,"chr17",82023302,82031151,0.649426751592357,0.651777144625667,"0.6365541432596449",7850,4034,"8","protein_coding",64.94,"LRRC45"
"834","ENSG00000169689",372.128903387477,0.444830095003532,0.103829469990592,4.2842373657868,1.83367068346574e-05,0.00286248688468858,"chr17",82018702,82024107,0.654273029966704,0.639181141463463,"0.6595257239097515",5406,1851,"8","protein_coding",65.43,"CENPX"
"835","ENSG00000169891",602.390663341133,-0.431430486006879,0.120783152938216,-3.57194257238482,0.000354343122755279,0.0132016460354657,"chrX",16946691,17153280,0.409400261387289,0.42282615313844,"0.4063638076335222",206590,11292,"3","protein_coding",40.94,"REPS2"
"836","ENSG00000169964",273.844958138434,0.445492621316863,0.11411418821905,3.9039196463608,9.46472162328209e-05,0.00665606316403437,"chr3",44861869,44865670,0.522093634928985,0.525071683688736,"0.5100961538461538",3802,3250,"6","protein_coding",52.21,"TMEM42"
"837","ENSG00000170271",516.732404122786,-0.707795579241439,0.23499011898549,-3.01202272800732,0.00259513166506387,0.0399276579765599,"chr5",154818491,154859252,0.471493057259212,0.503198671219418,"0.4702597449630868",40762,7472,"6","protein_coding",47.15,"FAXDC2"
"838","ENSG00000170515",1451.35265738425,-0.224878266697453,0.072236097200421,-3.11310100369241,0.00185132647517071,0.0324859454211774,"chr12",56104319,56113907,0.465950568359579,0.483595223766705,"0.454657530366304",9589,4136,"5","protein_coding",46.6,"PA2G4"
"839","ENSG00000170619",466.237298661797,0.269171414973684,0.0789717573440085,3.40845162912037,0.000653326668590166,0.0188231753722181,"chr8",144841042,144853736,0.531311539976369,0.572808418590247,".",12695,2912,"7","protein_coding",53.13,"COMMD5"
"840","ENSG00000170638",2728.20653693092,0.387438860760254,0.108092473510622,3.58432782761866,0.000337947403506007,0.0129909273076546,"chr22",50185915,50199598,0.628032738965215,0.651709538826296,"0.6246823325540923",13684,3145,"8","protein_coding",62.8,"TRABD"
