"","Row.names","logFC","logCPM","LR","PValue","FDR","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name"
"613","ENSG00000163219",-0.248554638236064,7.9273532497297,8.81939233346429,0.00298045903149884,0.0464681860181598,"chr2",68679601,68826833,0.418269002193802,0.503296070179449,"0.4160709760109002",147233,5434,"6","protein_coding",41.83,"ARHGAP25"
"614","ENSG00000163297",-0.359360130916099,5.63526162100969,11.2571490200985,0.000793169399821599,0.0238235547423339,"chr4",79901149,80125454,0.35807780442788,0.421605125419439,"0.35483626294667864",224306,9838,"3","protein_coding",35.81,"ANTXR2"
"615","ENSG00000163344",0.278870574528534,4.36393523435926,10.5623546127444,0.00115414085692498,0.0281112441441659,"chr1",154924734,154936991,0.499428944362865,0.595322801750625,"0.4911032784275128",12258,1275,"8","protein_coding",49.94,"PMVK"
"616","ENSG00000163374",-0.373678214150305,5.61138388225462,18.6391071889189,1.57947104616837e-05,0.00311830176991286,"chr1",155659443,155689000,0.446342783679545,0.513278814356961,"0.4321359506458192",29558,5191,"6","protein_coding",44.63,"YY1AP1"
"617","ENSG00000163430",-1.08867852866287,0.322558855495684,16.843400538459,4.05942413107795e-05,0.00518038933054698,"chr3",120392293,120451253,0.439239497294822,0.44186100720931,"0.4383555988538271",58961,8712,"3","protein_coding",43.92,"FSTL1"
"618","ENSG00000163563",-0.407613300045242,10.4817114161032,11.580331839703,0.000666530461882797,0.0216408684037726,"chr1",158831317,158849506,0.346509070918087,0.376337068593748,"0.3416790760026572",18190,2052,"1","protein_coding",34.65,"MNDA"
"619","ENSG00000163565",-0.43695417685199,7.81354533889859,13.8929265179673,0.000193525432074587,0.0112597197582204,"chr1",158999968,159055155,0.383416684786548,0.39779463123744,"0.3834219364222699",55188,5501,"2","protein_coding",38.34,"IFI16"
"620","ENSG00000163584",0.814826158553161,2.04832460259024,10.5377813927018,0.00116958734204863,0.0281518071056665,"chr3",170864875,170870483,0.403637011945088,0.427695250533535,"0.3567804853553346",5609,2321,"3","protein_coding",40.36,"RPL22L1"
"621","ENSG00000163661",0.790433744608321,-0.0211411746768543,8.76491949916311,0.00307079629838111,0.0470828636639219,"chr3",157436789,157443628,0.427485380116959,0.474644555051817,"0.41870824053452116",6840,1937,"5","protein_coding",42.75,"PTX3"
"622","ENSG00000163682",0.894246073942836,7.25986175898497,11.1466099437827,0.000841853785261985,0.024571782160861,"chr4",39454124,39458948,0.41119170984456,0.431134077686025,"0.38437748477331823",4825,3406,"3","protein_coding",41.12,"RPL9"
"623","ENSG00000163701",0.894044582126083,0.570907787969822,9.24896574669512,0.00235628464048425,0.0408499947630933,"chr3",9902612,9916402,0.518454064244797,0.573847644358888,"0.4890545721821582",13791,4659,"7","protein_coding",51.85,"IL17RE"
"624","ENSG00000163736",-0.604176218439457,5.81051998452379,9.50691177337586,0.00204699377460368,0.0380510029009844,"chr4",73987038,73988197,0.438793103448276,0.425133046813581,"0.44366197183098594",1160,712,"3","protein_coding",43.88,"PPBP"
"625","ENSG00000163798",-0.355713277883335,4.66245455324196,16.7242283402718,4.32254377309465e-05,0.00531128787671651,"chr2",27663471,27694976,0.400812543642481,0.444248674935221,"0.4001934511049601",31506,5192,"4","protein_coding",40.08,"SLC4A1AP"
"626","ENSG00000163808",-0.818274612748554,0.00256880032488909,9.17841421593559,0.00244886109667367,0.0416140602801286,"chr3",44761717,44873376,0.414759090094931,0.411698255698038,"0.4004616003144661",111660,5247,"2","protein_coding",41.48,"KIF15"
"627","ENSG00000163832",0.287431257598841,3.55359932664728,10.7863566684736,0.0010225093565212,0.026855772650873,"chr3",47495640,47513761,0.487308244123165,0.522187680749447,"0.4779710777739928",18122,3306,"6","protein_coding",48.73,"ELP6"
"628","ENSG00000163882",0.225447682470186,3.91260049587596,8.55470238003069,0.00344630840995973,0.0498549407350242,"chr3",184361718,184368596,0.527692978630615,0.545956488428598,"0.5455946793160518",6879,3436,"7","protein_coding",52.77,"POLR2H"
"629","ENSG00000163960",-0.308717593737464,5.27639187581508,9.49141234605331,0.00206435848675139,0.0382207330941256,"chr3",196347662,196432474,0.422800749885041,0.405993244749311,"0.4188497911095519",84813,11277,"2","protein_coding",42.28,"UBXN7"
"630","ENSG00000164051",0.578062030808354,2.3098178752239,14.2022211629682,0.000164176604238042,0.0102660039610912,"chr3",48432164,48440456,0.51923308814663,0.56263758425176,"0.5178374309190222",8293,2405,"7","protein_coding",51.92,"CCDC51"
"631","ENSG00000164190",-0.453360666666485,6.18764597995078,25.2895958658184,4.93362773636967e-07,0.000333418357522121,"chr5",36876759,37066413,0.350431045846405,0.385328497863053,"0.3478943590595832",189655,12480,"1","protein_coding",35.04,"NIPBL"
"632","ENSG00000164405",0.614301663290708,3.78824943833102,16.0941433741466,6.02701375093421e-05,0.00659528784617271,"chr5",132866560,132868031,0.512907608695652,0.522233743392122,"0.6850828729281768",1472,1637,"6","protein_coding",51.29,"UQCRQ"
"633","ENSG00000164587",0.542387734151035,9.81672505587919,17.0799806845149,3.58380957409754e-05,0.00482329406672242,"chr5",150443190,150449756,0.489721333942439,0.495201154681497,"0.48429544579371836",6567,5011,"5","protein_coding",48.97,"RPS14"
"634","ENSG00000164597",-0.286752476024925,4.17670243970999,8.79869437307548,0.00301446195332799,0.046767952776421,"chr7",107201555,107564514,0.370985783557417,0.430813090340012,"0.3691814257024195",362960,8582,"3","protein_coding",37.1,"COG5"
"635","ENSG00000164626",1.25734390620012,-0.328606895860251,16.6174145944296,4.57292063209175e-05,0.00550347865934823,"chr6",39188973,39229450,0.519566184100005,0.588136541694053,"0.5216595464789261",40478,3751,"8","protein_coding",51.96,"KCNK5"
"636","ENSG00000164896",0.345592306295672,5.75573949476739,9.99615177778688,0.00156867685215411,0.0332353430195216,"chr7",151076593,151080866,0.617454375292466,0.630509264917094,"0.6014155334502465",4274,5635,"8","protein_coding",61.75,"FASTK"
"637","ENSG00000164919",0.646688160208653,3.22254005551185,8.78878518731392,0.00303088015032367,0.0468799252828673,"chr8",99873200,99894062,0.407851219862915,0.444801592578599,"0.39784150496117865",20863,3057,"4","protein_coding",40.79,"COX6C"
"638","ENSG00000164924",-0.248444551835438,8.79639785887878,12.6140378546841,0.00038286055663574,0.0157386771743644,"chr8",100916525,100953388,0.408664279513889,0.446886601075953,"0.40137740211134687",36864,8835,"4","protein_coding",40.87,"YWHAZ"
"639","ENSG00000164944",-0.276192419171963,4.89595217358614,11.9485202111022,0.000546908006745032,0.0196920503822069,"chr8",94487693,94553529,0.387441712107174,0.396396253760181,"0.38264392220196003",65837,10749,"2","protein_coding",38.74,"KIAA1429"
"640","ENSG00000164951",0.431256506267982,3.79631183362398,9.68881254074361,0.00185393311059836,0.0361547821157867,"chr8",93857807,93926066,0.428992089071198,0.423440585674705,"0.4489296512262737",68260,5595,"3","protein_coding",42.9,"PDP1"
"641","ENSG00000164961",-0.327854693458666,4.39873670718166,12.3702968199192,0.00043621825236233,0.0174596603923884,"chr8",125024260,125091840,0.401458989952797,0.424321978053164,"0.39613202625407995",67581,4755,"3","protein_coding",40.15,"KIAA0196"
"642","ENSG00000164978",0.49816867908934,3.15674688718227,12.3308247075189,0.000445539525426621,0.0177518707511818,"chr9",34329506,34343713,0.463752815315315,0.509758579997848,"0.44864176570458403",14208,1070,"6","protein_coding",46.38,"NUDT2"
"643","ENSG00000165025",-0.265155658580161,7.4033219563193,9.5847035190466,0.00196205119144613,0.0374658026749892,"chr9",90801787,90898549,0.441697756373821,0.504744466252288,"0.4347742933926854",96763,5194,"6","protein_coding",44.17,"SYK"
"644","ENSG00000165030",-0.363838496567632,5.48151357405884,9.46676026929414,0.00209228561767748,0.0384219525136545,"chr9",91409045,91423862,0.419287353219058,0.464603498413773,".",14818,2083,"4","protein_coding",41.93,"NFIL3"
"645","ENSG00000165115",-0.406572157519029,2.3054553388485,9.05983578866343,0.00261285442726553,0.0431585186021213,"chr9",83836698,83921465,0.383741506228766,0.407565074129231,"0.3788182657890667",84768,5121,"2","protein_coding",38.37,"KIF27"
"646","ENSG00000165119",-0.266275033146641,8.35292921106005,9.32187026134491,0.00226434751545398,0.0401930616039519,"chr9",83968083,83980616,0.391176001276528,0.39597938979405,"0.3443287852688153",12534,5146,"2","protein_coding",39.12,"HNRNPK"
"647","ENSG00000165171",0.944568657117902,-1.04119141642793,8.74683137187239,0.00310140476457066,0.047301914884281,"chr7",73834590,73842535,0.593128618172665,0.628144128058201,"0.5840187806683025",7946,1463,"8","protein_coding",59.31,"WBSCR27"
"648","ENSG00000165288",-0.356857620158774,4.42322299222028,10.9023665125146,0.00096041482168634,0.025962228972078,"chrX",80670854,80809688,0.3615082652069,0.375751993522812,"0.3594471001394726",138835,12653,"1","protein_coding",36.15,"BRWD3"
"649","ENSG00000165410",0.577727939008,1.85360273872576,9.19077939857971,0.00243237296054478,0.0414139779939267,"chr14",34706769,34714823,0.396772191185599,0.389706338985757,"0.3158393804460274",8055,7173,"2","protein_coding",39.68,"CFL2"
"650","ENSG00000165490",-0.615835372522607,1.41001206485279,10.6160676620118,0.0011210920372471,0.0280478545046077,"chr11",82899975,82958277,0.397766838756153,0.417450432015476,"0.38800153436834167",58303,5327,"3","protein_coding",39.78,"DDIAS"
"651","ENSG00000165526",0.210279646196485,4.06949089307354,9.69213123599343,0.00185058772791811,0.0361296410747211,"chr11",126202094,126211692,0.433482654443171,0.489898534086434,"0.40286811543511536",9599,4374,"5","protein_coding",43.35,"RPUSD4"
"652","ENSG00000165609",-0.279008182831043,5.45727143597824,13.5648214459863,0.000230464337035847,0.0121906242968655,"chr10",12165325,12196144,0.442407527579494,0.419165330079273,"0.4371854116960076",30820,4957,"3","protein_coding",44.24,"NUDT5"
"653","ENSG00000165724",0.356698896946391,3.26566444808047,9.86401606510395,0.0016854278998152,0.0344356437530848,"chr9",137582079,137590490,0.579648121730861,0.586132652284169,"0.5599741207131651",8412,2473,"8","protein_coding",57.96,"ZMYND19"
"654","ENSG00000165782",0.277154020442376,5.21482603325403,22.4313952838563,2.17784823239701e-06,0.000922675934485436,"chr14",20457719,20461612,0.511813045711351,0.52173483285165,"0.44200058305652035",3894,4935,"6","protein_coding",51.18,"TMEM55B"
"655","ENSG00000166004",-0.298671291486541,4.30089815191239,9.45412591189317,0.00210674664906709,0.038439922503383,"chr11",93661639,93730358,0.385811990686845,0.399928943846994,"0.3849470915263402",68720,10743,"2","protein_coding",38.58,"CEP295"
"656","ENSG00000166140",0.289158772073276,4.60053927410632,9.5917230721321,0.00195456437993959,0.0374113842264907,"chr15",40807086,40815084,0.535316914614327,0.569539689917579,"0.5198711891444745",7999,5618,"7","protein_coding",53.53,"ZFYVE19"
"657","ENSG00000166340",-0.419351095029376,6.20059329665683,16.5946420257275,4.62815871826472e-05,0.00553206645160744,"chr11",6612763,6619461,0.502761606209882,0.509621904465621,"0.5176366285486873",6699,5090,"6","protein_coding",50.28,"TPP1"
"658","ENSG00000166478",-0.213725038341587,4.20308344699802,9.05469259642294,0.00262021454100718,0.0431892961538811,"chr11",9460319,9528524,0.427938891006656,0.433877563774406,"0.4268165560616988",68206,4211,"3","protein_coding",42.79,"ZNF143"
"659","ENSG00000166508",0.206618467142631,6.03899542669643,9.20239891146052,0.00241698179891485,0.0413522757436541,"chr7",100092728,100101940,0.542060132421578,0.564377847127786,"0.5140675599135076",9213,5316,"7","protein_coding",54.21,"MCM7"
"660","ENSG00000166582",0.420948723241867,1.90255373134964,12.3119390499803,0.000450070173143415,0.0178918167699162,"chr17",16342534,16353656,0.480086307650814,0.520456256637285,"0.47114385442901263",11123,3067,"6","protein_coding",48.01,"CENPV"
"661","ENSG00000166595",0.368428966723388,4.4812540925932,16.8391154199978,4.06860012301795e-05,0.00518038933054698,"chr16",66932055,66934423,0.557197129590545,0.586015692328902,"0.5435331896505173",2369,1065,"8","protein_coding",55.72,"FAM96B"
"662","ENSG00000166747",-0.270034254796547,5.82223126902729,14.3043920346905,0.000155501639949092,0.00990587222046592,"chr16",71729000,71809201,0.407284107628239,0.4216900690753,"0.4037698111900904",80202,11354,"3","protein_coding",40.73,"AP1G1"
"663","ENSG00000166783",-0.321704995248994,6.56119459631932,8.98029244840455,0.0027290696626408,0.0441958369053102,"chr16",15594386,15643166,0.44181136098071,0.45211561371379,"0.4371016382222161",48781,11645,"4","protein_coding",44.18,"KIAA0430"
"664","ENSG00000166797",0.491226033009524,4.09459767763416,12.0963601708296,0.000505203475469994,0.0192141347781023,"chr15",64072559,64094018,0.417334575955266,0.415641817926661,"0.41237344399679604",21460,2420,"2","protein_coding",41.73,"FAM96A"
"665","ENSG00000166889",-0.312651797567496,5.30420180979178,10.871001737433,0.000976816805993576,0.0261682877485517,"chr11",59636716,59668980,0.398202386486905,0.45519700485945,"0.38452607234464303",32265,4259,"4","protein_coding",39.82,"PATL1"
"666","ENSG00000166913",-0.295860341711364,8.54157474688289,11.8430224870618,0.000578778061231427,0.020258385087445,"chr20",44885676,44908532,0.404208776304852,0.41790975111299,"0.39802081428815883",22857,8840,"3","protein_coding",40.42,"YWHAB"
"667","ENSG00000166963",-0.807492700902025,0.966199760450199,20.6766636739047,5.43746725051992e-06,0.00180267428412991,"chr15",43510958,43531620,0.525722305570343,0.554140007940313,"0.49697096360455467",20663,10621,"7","protein_coding",52.57,"MAP1A"
"668","ENSG00000166974",-0.255384579559153,5.58130288563616,9.05709814496259,0.00261676948861376,0.043173010971298,"chr18",34976928,35143470,0.394780927448167,0.45902596228277,"0.388601748932326",166543,6168,"4","protein_coding",39.48,"MAPRE2"
"669","ENSG00000167004",-0.305712338115831,7.06796952828669,15.2102133829296,9.61818195027521e-05,0.00812505168501373,"chr15",43746392,43773279,0.430154715858376,0.436456497514233,"0.4250558552650171",26888,4283,"3","protein_coding",43.02,"PDIA3"
"670","ENSG00000167085",0.26682434495613,5.36644613370716,15.2483822202603,9.42574582690806e-05,0.00800095555191311,"chr17",49404049,49414905,0.484203739522888,0.520326094742166,"0.4709245515933036",10857,3830,"6","protein_coding",48.42,"PHB"
"671","ENSG00000167258",-0.259330110773414,5.12860966630174,12.9353435994057,0.00032243604813029,0.0144160910984665,"chr17",39461511,39564907,0.443910364904204,0.461571824529787,"0.43926689892467496",103397,12751,"4","protein_coding",44.39,"CDK12"
"672","ENSG00000167302",0.330575890786986,5.81595392089076,8.91449792625804,0.00282915581853079,0.0453154939721099,"chr17",81228277,81239091,0.629311141932501,0.625968719768518,"0.6239364509284955",10815,5349,"8","protein_coding",62.93,"TEPSIN"
"673","ENSG00000167393",0.545174450308366,4.04054813945766,15.7409789456509,7.26334802393838e-05,0.00709023822936785,"chrX",333963,386955,0.582869435585832,0.636153964019355,"0.6030429313906591",52993,9275,"8","protein_coding",58.29,"PPP2R3B"
"674","ENSG00000167460",-0.302268754738202,7.28792459876924,14.5705951270809,0.000135004894410659,0.00940138978613726,"chr19",16067021,16103005,0.509184382381548,0.505512469216047,"0.5121762896423185",35985,7422,"6","protein_coding",50.92,"TPM4"
"675","ENSG00000167476",0.699372428218817,1.34593401907634,15.5085230116321,8.21340860260116e-05,0.00744864357859085,"chr19",2252252,2269759,0.554375142791867,0.630108561054528,"0.6090333307503716",17508,1941,"8","protein_coding",55.44,"JSRP1"
"676","ENSG00000167508",0.394911299488932,4.6573514116214,11.0430704361004,0.000890193058991486,0.0251068735787149,"chr16",88651935,88663161,0.592856506635789,0.630142359163578,"0.5720968906663491",11227,5160,"8","protein_coding",59.29,"MVD"
"677","ENSG00000167526",0.546731007694672,10.1504292720937,17.4483716005068,2.95217066795022e-05,0.00435904124424817,"chr16",89560657,89566828,0.559462086843811,0.570012331896186,"0.6118104087343936",6172,7764,"7","protein_coding",55.95,"RPL13"
"678","ENSG00000167543",0.540483558036569,5.15921515781845,15.5250649160091,8.14184915320667e-05,0.00744864357859085,"chr17",29566052,29573157,0.634815648747537,0.639185929982206,"0.5901501790489583",7106,4866,"8","protein_coding",63.48,"TP53I13"
"679","ENSG00000167642",0.27903658515593,4.63767710045544,9.59510620031887,0.00195096640233064,0.0373832395369157,"chr19",38244035,38292614,0.512227254013997,0.5586627295009,"0.512411938570534",48580,5820,"7","protein_coding",51.22,"SPINT2"
"680","ENSG00000167700",0.696995159397738,2.20612754632792,19.7765966369862,8.70419607888752e-06,0.00228270790003183,"chr8",144509074,144511213,0.669626168224299,0.674745240504604,"0.6365906671881698",2140,1820,"8","protein_coding",66.96,"MFSD3"
"681","ENSG00000167969",0.352559833249107,3.64203647609514,10.8575449036141,0.000983940522498226,0.0262748007915142,"chr16",2239395,2252300,0.552223771889044,0.614569508640604,"0.5350736878664322",12906,3425,"8","protein_coding",55.22,"ECI1"
"682","ENSG00000168028",0.421564331521023,9.36931550059068,10.2397637164591,0.00137445192499705,0.0310110920549348,"chr3",39406689,39412542,0.45148616330714,0.4581220032358,"0.4437545990940841",5854,4091,"4","protein_coding",45.15,"RPSA"
"683","ENSG00000168101",0.403008015223644,4.72799615511377,16.315360039884,5.36274961626449e-05,0.00604031240431945,"chr16",4693694,4695859,0.65050784856879,0.623720121541864,"0.8173076923076923",2166,2963,"8","protein_coding",65.05,"NUDT16L1"
"684","ENSG00000168237",0.383124388027832,4.02801018436352,13.3642191085771,0.000256470678804929,0.0126942149219194,"chr3",52287089,52293476,0.565904821540388,0.602058860215172,"0.5715056502863349",6388,3008,"8","protein_coding",56.59,"GLYCTK"
"685","ENSG00000168297",-0.359216546244532,4.66311917852952,12.8736546413247,0.000333240201459011,0.0147119687935585,"chr3",58332880,58426126,0.436067648288953,0.43950531839925,"0.4348971745722355",93247,5333,"3","protein_coding",43.61,"PXK"
"686","ENSG00000168538",-0.312842490369099,4.41969188758307,15.7634941061693,7.17741464020394e-05,0.00704549456106276,"chr4",183659267,183713594,0.385123693123251,0.408972410753804,"0.38097314855386",54328,5811,"2","protein_coding",38.51,"TRAPPC11"
"687","ENSG00000168827",-0.274851253518495,3.65681259937247,9.19451398130641,0.00242741533091332,0.0414108370621789,"chr3",158644278,158692575,0.369000786782061,0.401613808983978,"0.3650055618161044",48298,9127,"2","protein_coding",36.9,"GFM1"
"688","ENSG00000168884",0.263714615551866,5.44354854361718,9.84453540960733,0.0017033700549396,0.0346411055964626,"chr4",2741648,2756376,0.540430443343065,0.608155508729356,"0.5612169969142545",14729,2846,"8","protein_coding",54.04,"TNIP2"
"689","ENSG00000168899",0.404143112791684,4.6823954656633,10.4487049543565,0.00122735475935805,0.0290253707626922,"chr2",85584408,85593412,0.522487506940589,0.59567273064608,"0.515281427188494",9005,816,"8","protein_coding",52.25,"VAMP5"
"690","ENSG00000169087",-0.283118270290062,4.7216659948526,12.0613153853323,0.000514789558588632,0.0193219878241766,"chr3",122740003,122793824,0.399725019508751,0.411592412702723,"0.4005729319320037",53822,5422,"2","protein_coding",39.97,"HSPBAP1"
"691","ENSG00000169228",0.46941530047436,3.54585141020663,12.8196864575382,0.000342991197426768,0.0149117126242339,"chr5",177301198,177303744,0.578327444051826,0.581381662141828,"0.5576742061395844",2547,2428,"7","protein_coding",57.83,"RAB24"
"692","ENSG00000169660",0.482727332246094,5.63811054255522,14.710346861191,0.000125356533938041,0.00901626384090808,"chr17",82418318,82442645,0.551298914830648,0.619290087210618,"0.5440477213925252",24328,4924,"8","protein_coding",55.13,"HEXDC"
"693","ENSG00000169689",0.451663413681476,3.64314574456558,17.5213237571449,2.84103386262774e-05,0.0043126390200447,"chr17",82018702,82024107,0.654273029966704,0.639181141463463,"0.6595257239097515",5406,1851,"8","protein_coding",65.43,"CENPX"
"694","ENSG00000169891",-0.415956404771242,4.32680891223223,11.9529703775661,0.000545603286006012,0.0196920503822069,"chrX",16946691,17153280,0.409400261387289,0.42282615313844,"0.4063638076335222",206590,11292,"3","protein_coding",40.94,"REPS2"
"695","ENSG00000169964",0.44708800559947,3.19755449093124,15.5362986985613,8.09361032329193e-05,0.00744569774819699,"chr3",44861869,44865670,0.522093634928985,0.525071683688736,"0.5100961538461538",3802,3250,"6","protein_coding",52.21,"TMEM42"
"696","ENSG00000170271",-0.6878722008178,4.11684681199298,8.66376868730367,0.00324599264533853,0.0483239316364771,"chr5",154818491,154859252,0.471493057259212,0.503198671219418,"0.4702597449630868",40762,7472,"6","protein_coding",47.15,"FAXDC2"
"697","ENSG00000170412",2.09158927478827,-0.291452280232988,27.0899727219577,1.94202668354356e-07,0.0002132709428534,"chr17",74424851,74451653,0.544976308622169,0.610067956739924,"0.5363873412278446",26803,8234,"8","protein_coding",54.5,"GPRC5C"
"698","ENSG00000170584",0.404273313024817,2.96910039913253,9.32036496964105,0.00226620849577172,0.0401930616039519,"chr5",163446526,163460140,0.376496511200881,0.373524855053998,"0.3820602245855095",13615,8842,"1","protein_coding",37.65,"NUDCD2"
"699","ENSG00000170619",0.272735244150018,3.96926293024783,9.70893407983245,0.00183374343656063,0.0360145271668079,"chr8",144841042,144853736,0.531311539976369,0.572808418590247,".",12695,2912,"7","protein_coding",53.13,"COMMD5"
"700","ENSG00000170638",0.381535674256659,6.51427823343658,11.1328770163712,0.000848109429764799,0.0247133180603603,"chr22",50185915,50199598,0.628032738965215,0.651709538826296,"0.6246823325540923",13684,3145,"8","protein_coding",62.8,"TRABD"
"701","ENSG00000170779",0.387823901151435,2.73603084887023,10.8678841466004,0.000978462526367223,0.0261682877485517,"chr14",105009573,105021148,0.520559778852799,0.522387042505991,"0.4524714828897338",11576,2511,"6","protein_coding",52.06,"CDCA4"
"702","ENSG00000170832",-0.383055742083204,5.56028906096227,15.0460339434901,0.000104920495542836,0.00845668819808792,"chr17",60179094,60422470,0.401948417475768,0.458518920719504,"0.39078886577876093",243377,7762,"4","protein_coding",40.19,"USP32"
"703","ENSG00000170889",0.61851636956431,9.39077760294549,27.7347467104081,1.3914095855473e-07,0.000198917920513273,"chr19",54200742,54249003,0.517881563134557,0.560823381614557,"0.5144222226610375",48262,5442,"7","protein_coding",51.79,"RPS9"
"704","ENSG00000171310",-0.300700201797537,6.14691429189224,9.73853711107627,0.00180444447498842,0.0358031205867726,"chr12",104455295,104762014,0.460374282733438,0.496101204365074,"0.4495778822779813",306720,7000,"5","protein_coding",46.04,"CHST11"
"705","ENSG00000171316",-0.280150320933818,5.32226263459419,10.0397293662049,0.00153199709593635,0.0330960511038662,"chr8",60678778,60868028,0.399844650754818,0.448309151213441,"0.3982588646638395",189251,17566,"4","protein_coding",39.98,"CHD7"
"706","ENSG00000171475",-0.237483589398137,6.04136303945127,9.82547058149353,0.00172111660653504,0.0347888852571964,"chr17",40219304,40284136,0.455632162633227,0.486687775276141,"0.45498261023942493",64833,8113,"5","protein_coding",45.56,"WIPF2"
"707","ENSG00000171488",-0.312760597068695,4.74023928694897,10.8947514032844,0.000964371310781702,0.0259929372025317,"chr1",89633072,89769903,0.396939312441534,0.413136323976331,"0.3940682330805936",136832,11716,"2","protein_coding",39.69,"LRRC8C"
"708","ENSG00000171634",-0.48315826228425,6.67355700518129,26.0432735199047,3.33849943351458e-07,0.000261406191148206,"chr17",67825524,67984378,0.408630512102232,0.431231395272382,"0.40377547358382204",158855,15064,"3","protein_coding",40.86,"BPTF"
"709","ENSG00000171681",-0.278650995637684,5.78943167002011,9.55567779588927,0.00199331897202451,0.0376204163882306,"chr12",14365632,14502935,0.361016430693935,0.388838062367467,"0.3592344741622384",137304,13631,"2","protein_coding",36.1,"ATF7IP"
"710","ENSG00000171824",-0.258651634858383,5.46141897671807,10.9601451197329,0.000930925260534507,0.0254674420105538,"chr1",11066618,11099881,0.463804713804714,0.503786060155426,"0.46172899942422574",33264,6620,"6","protein_coding",46.38,"EXOSC10"
"711","ENSG00000171858",0.768685608825919,6.91356584657773,19.2663943942368,1.1368990763013e-05,0.00269952076617434,"chr20",62387116,62388520,0.595017793594306,0.564701166977382,"0.6259836636679577",1405,1020,"7","protein_coding",59.5,"RPS21"
"712","ENSG00000171863",0.948063598272267,6.89814214535861,13.9039328725229,0.000192395465307102,0.0112597197582204,"chr2",3575205,3580919,0.447594050743657,0.446824271996988,"0.4404761594217115",5715,7190,"4","protein_coding",44.76,"RPS7"
"713","ENSG00000171988",-0.43332120622566,6.31590214079971,11.397373303361,0.00073548026007053,0.0228727852207067,"chr10",63167221,63521850,0.381118348701463,0.389151414026801,"0.38159686469307313",354630,11159,"2","protein_coding",38.11,"JMJD1C"
"714","ENSG00000172216",0.43626644779395,6.6864865576893,11.0178300979771,0.000902396442157587,0.0251339207499893,"chr20",50190734,50192689,0.661554192229039,0.661554192229039,".",1956,1955,"8","protein_coding",66.16,"CEBPB"
"715","ENSG00000172336",0.475781885373634,2.86588042316363,13.6303006139363,0.000222564240249092,0.0120699884735086,"chr7",100706053,100707495,0.598059598059598,0.60720491120824,".",1443,985,"8","protein_coding",59.81,"POP7"
"716","ENSG00000172366",0.461497591938333,3.31394436285551,11.0773739143764,0.000873874718687678,0.0250441338621591,"chr16",636817,648474,0.627294561674387,0.6445571063484,"0.6252787591119933",11658,5026,"8","protein_coding",62.73,"MCRIP2"
"717","ENSG00000172428",0.661725018377289,3.56543968556329,23.1900439016328,1.46755150944645e-06,0.000736752787785244,"chr2",240126563,240136807,0.546608101512933,0.594913920128487,"0.5286551766551448",10245,2033,"8","protein_coding",54.66,"COPS9"
"718","ENSG00000172432",0.251931451104015,5.83570491275648,9.68654018804844,0.00185622727126637,0.0361593895603341,"chr6",43605316,43629162,0.46555122237598,0.532262173259574,"0.45194432148928126",23847,4773,"6","protein_coding",46.56,"GTPBP2"
"719","ENSG00000172554",-2.88420122072234,-0.767306859529989,19.6456956753941,9.32130516046563e-06,0.00237628860131126,"chr2",950868,1367613,0.428436025780691,0.510613759718417,"0.42822053260552195",416746,4441,"6","protein_coding",42.84,"SNTG2"
"720","ENSG00000172572",-2.2451375824228,-1.03081227181674,14.2135046756526,0.000163195099408303,0.0102660039610912,"chr12",20369245,20684381,0.35946905631519,0.420167107765875,"0.35462529302840995",315137,8381,"3","protein_coding",35.95,"PDE3A"
"721","ENSG00000172638",0.569130129447052,2.35417695433339,13.0387700702631,0.000305108402984049,0.0141036264873205,"chr11",65866441,65873592,0.605704697986577,0.603625563019952,"0.5819491857088617",7152,7225,"8","protein_coding",60.57,"EFEMP2"
"722","ENSG00000172661",-0.30925349931965,5.81308286119919,15.8853824484666,6.72964826097404e-05,0.00680006441126404,"chr10",45727200,45792961,0.425260788905447,0.468359080455137,"0.4211168017786408",65762,5672,"4","protein_coding",42.53,"FAM21C"
"723","ENSG00000172663",0.34844755006088,4.17366523824439,10.8756614066536,0.000974362266602496,0.0261682877485517,"chr11",67461710,67469272,0.566706333465556,0.554864897577583,"0.5656871202896749",7563,5993,"7","protein_coding",56.67,"TMEM134"
"724","ENSG00000172732",0.319712616372449,5.1439478344066,12.7049059765673,0.000364697523377329,0.0153671467224534,"chr11",65857126,65867653,0.60201367781155,0.588678684856997,"0.6081906459478827",10528,6871,"8","protein_coding",60.2,"MUS81"
"725","ENSG00000172775",-0.197432955241767,6.67300743025224,9.78513951325994,0.00175927880516478,0.0351275998699436,"chr16",57152466,57186116,0.419333749368518,0.459933751553325,"0.4141288653474992",33651,4725,"4","protein_coding",41.93,"FAM192A"
"726","ENSG00000172780",0.646666757056398,1.3745642627946,12.7961348330857,0.000347336222400026,0.014958443048507,"chr3",129087569,129122801,0.507847756364772,0.619046120379082,"0.48592346348522497",35233,4983,"8","protein_coding",50.78,"RAB43"
"727","ENSG00000172803",0.770688373699363,-0.541646811494465,13.8791550951249,0.000194948695229061,0.0112724315768161,"chr11",65833641,65856896,0.495657034743722,0.581684339549459,"0.475005235592412",23256,4334,"7","protein_coding",49.57,"SNX32"
