"","Row.names","Log2FoldChange","AveExpr","t","P.Value","P.Adjust","B","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name","col"
"2903","ENSG00000267397",-0.416499108023436,3.09959437079822,-1.20624378418946,0.229897066008097,0.573567026103155,-5.12380631836842,"chr18",35716370,35717978,0.373523927905531,0.373523927905531,".",1609,1608,"1","lincRNA",37.35,"RP11-873E20.1","not"
"2462","ENSG00000259926",-0.485457909736728,3.04133418267703,-1.20470995032761,0.230486830850454,0.574478979713165,-5.10761548361821,"chr16",53448748,53449590,0.402135231316726,0.406331245117664,".",843,704,"2","sense_intronic",40.21,"RP11-44F14.5","not"
"2788","ENSG00000265666",0.167484382174864,8.19521568297732,1.20374524998012,0.230858318555403,0.575027830163228,-5.85305731622814,"chr17",40340867,40343136,0.63568281938326,0.636341233633706,"0.6644067796610169",2270,1787,"8","antisense",63.57,"RARA-AS1","not"
"1379","ENSG00000235090",-0.42238792938355,2.50946805713835,-1.20273465933472,0.231247939101397,0.575060837492635,-5.06266281901976,"chr7",75922755,75923443,0.462989840348331,0.462989840348331,".",689,688,"4","processed_pseudogene",46.3,"RPL7L1P3","not"
"2766","ENSG00000264745",0.466794843857557,4.38427636591523,1.20314151079013,0.23109102584472,0.575060837492635,-5.25563199865123,"chr18",23994213,24015339,0.45117622000284,0.428007083759112,"0.437887474364761",21127,811,"3","antisense",45.12,"TTC39C-AS1","not"
"3581","ENSG00000275857",0.363172034707678,3.37987605242621,1.202533769105,0.231325446073728,0.575060837492635,-5.13664800857926,"chr16",29804430,29804990,0.502673796791444,0.502673796791444,".",561,560,"6","antisense",50.27,"AC009133.21","not"
"926","ENSG00000228218",0.347907078195616,3.19405013799255,1.20133388772133,0.231788770031134,0.575579345454795,-5.12626290163489,"chr17",76225751,76226806,0.520833333333333,0.520833333333333,".",1056,1055,"6","processed_pseudogene",52.08,"ATF4P3","not"
"2311","ENSG00000257595",0.41648545170969,2.91756954209569,1.20120939695389,0.231836879213704,0.575579345454795,-5.11380544295131,"chr12",111369282,111403310,0.492080284463252,0.563822773602696,"0.47809667673716016",34029,349,"7","lincRNA",49.21,"RP3-473L9.4","not"
"2914","ENSG00000267470",-0.38439636127187,3.79642931765591,-1.20068189191109,0.232040811944676,0.575709612403207,-5.21215117322454,"chr19",37548914,37587348,0.410251073240536,0.467675304639851,"0.4033151584158563",38435,4548,"4","antisense",41.03,"ZNF571-AS1","not"
"1825","ENSG00000245556",0.162246860299594,7.56557598744515,1.19965092422592,0.232439754453942,0.57605502458939,-5.78135626999135,"chr5",78342365,78360507,0.423579341894946,0.501675688955329,"0.31716417910447764",18143,1788,"6","lincRNA",42.36,"SCAMP1-AS1","not"
"1841","ENSG00000246090",0.295992772863169,5.14637000546789,1.19953888671516,0.232483138047915,0.57605502458939,-5.41511857570496,"chr4",99088857,99301356,0.389011764705882,0.42167116364578,"0.3888395425883056",212500,6997,"3","antisense",38.9,"RP11-696N14.1","not"
"3220","ENSG00000272156",-0.345936729376269,3.89449611837533,-1.19814229498743,0.233024419461784,0.57702007711677,-5.21096847405703,"chr2",54082554,54085066,0.413847990449662,0.370240094017911,".",2513,730,"1","lincRNA",41.38,"RP11-477N3.1","not"
"2973","ENSG00000268220",-0.294863367981193,5.21691651192891,-1.19757574232774,0.233244257623302,0.577188426579538,-5.42470196169645,"chr3",170087810,170089590,0.335766423357664,0.335766423357664,".",1781,1780,"1","antisense",33.58,"RP11-379K17.12","not"
"1399","ENSG00000235369",-0.418216190743611,3.14855235874926,-1.19681513251131,0.233539629207953,0.577543351086162,-5.11842499898474,"chr2",47797826,47798091,0.447368421052632,0.447368421052632,".",266,265,"4","processed_pseudogene",44.74,"RPL36AP15","not"
"3386","ENSG00000273151",0.192348114262866,6.74895528122894,1.19505111329077,0.2342256921443,0.578863365305907,-5.68924468554851,"chr7",879790,886547,0.562444510210121,0.562444510210121,".",6758,6757,"7","antisense",56.24,"RP11-449P15.2","not"
"3275","ENSG00000272506",-0.454342453414744,4.21320612896327,-1.19428607979642,0.234523677815195,0.579223196475345,-5.24975774398113,"chr1",65003470,65004087,0.409385113268608,0.409385113268608,".",618,617,"2","lincRNA",40.94,"RP4-535B20.4","not"
"2750","ENSG00000264247",0.180453614807254,8.40753983159604,1.19310016761051,0.234986135230698,0.579988506501223,-5.89186777279693,"chr18",74591774,74598508,0.43192279138827,0.450768727504141,".",6735,3739,"4","lincRNA",43.19,"LINC00909","not"
"3569","ENSG00000275638",0.256325514008858,5.35955184447412,1.19253404809461,0.235207128910634,0.580157233607605,-5.46595665582188,"chr15",65655620,65656085,0.373390557939914,0.373390557939914,".",466,465,"1","antisense",37.34,"RP11-16E23.5","not"
"464","ENSG00000214198",-0.409659012271245,3.74074915783349,-1.19213522969572,0.23536290327922,0.580164977538467,-5.19667242366249,"chr12",103843749,103930211,0.425742803280016,0.429429916301526,"0.42447719481933865",86463,6520,"3","transcribed_unitary_pseudogene",42.57,"TTC41P","not"
"1333","ENSG00000234354",-0.371202468041559,3.45357551884151,-1.1916396814248,0.235556562224651,0.580217220999674,-5.18184642447915,"chr13",100539901,100540248,0.528735632183908,0.528735632183908,".",348,347,"6","processed_pseudogene",52.87,"RPS26P47","not"
"3054","ENSG00000269946",-0.323605045953813,4.05268790343896,-1.19090970376209,0.235842043263482,0.580217220999674,-5.23897512651248,"chr9",94166289,94200627,0.408893677742509,0.659372869270633,".",34339,233,"8","lincRNA",40.89,"RP11-2B6.3","not"
"3554","ENSG00000275454",0.216580968142497,5.70220158549403,1.19094325336103,0.235828917197477,0.580217220999674,-5.52463485352653,"chr15",75639760,75640976,0.589975349219392,0.589975349219392,".",1217,1216,"8","antisense",59,"CTD-2026K11.4","not"
"930","ENSG00000228251",-0.375726090310796,3.40156186791195,-1.19047088483965,0.236013776501645,0.580264142614975,-5.15468430796349,"chr2",112590796,112591939,0.492132867132867,0.491453257029772,".",1144,527,"5","lincRNA",49.21,"AC012442.6","not"
"3077","ENSG00000270072",-0.436798488246348,3.37692081273518,-1.18832074237481,0.236856535127174,0.581583779081646,-5.16791795150619,"chr11",47513605,47514889,0.432684824902724,0.386541456985382,".",1285,428,"1","sense_intronic",43.27,"RP11-750H9.7","not"
"3364","ENSG00000272994",0.180482460923258,6.32799592997941,1.18854384452862,0.236768989260495,0.581583779081646,-5.63449775060287,"chr2",105334027,105337475,0.411423601043781,0.411423601043781,".",3449,3448,"2","lincRNA",41.14,"RP11-332H14.2","not"
"1766","ENSG00000243704",-0.368838139901821,3.6063387740978,-1.18685194415751,0.237433473128017,0.582624035738923,-5.17329958954689,"chr17",1604374,1604672,0.561872909698997,0.561872909698997,".",299,298,"7","misc_RNA",56.19,"RN7SL105P","not"
"769","ENSG00000225891",-0.22995946388775,5.67310035149645,-1.18540430091295,0.238003083475668,0.583587772368204,-5.54352104486245,"chr1",26462756,26467282,0.462778882261984,0.431197658625032,"0.4604686670244089",4527,525,"3","antisense",46.28,"RP3-476K8.3","not"
"1730","ENSG00000242798",-0.361939684261751,4.20972304240868,-1.18390538541956,0.238593895885343,0.583587772368204,-5.29311820163055,"chr7",100115214,100127139,0.5160154284756,0.519194521491356,".",11926,570,"6","antisense",51.6,"RP11-506M12.1","not"
"2703","ENSG00000262766",0.306981786307566,4.85813437561491,1.18399526420877,0.238558439789385,0.583587772368204,-5.40655698130335,"chr16",31118078,31118747,0.473134328358209,0.488047595779696,".",670,541,"5","sense_intronic",47.31,"RP11-196G11.4","not"
"3068","ENSG00000270019",0.403957102038227,2.96050229665833,1.18473331820656,0.238267428661062,0.583587772368204,-5.12275381428939,"chr2",113888203,113889750,0.441214470284238,0.441214470284238,".",1548,1547,"3","lincRNA",44.12,"RP11-141B14.1","not"
"3325","ENSG00000272791",0.389851562994453,3.074118902567,1.18444266325469,0.238382002234705,0.583587772368204,-5.14318509109128,"chr10",73630556,73631490,0.431016042780749,0.431016042780749,".",935,934,"3","lincRNA",43.1,"RP11-464F9.22","not"
"3583","ENSG00000275902",0.260807582842836,4.92467204375154,1.18319762226741,0.238873231341409,0.58389527480945,-5.39221117937422,"chr17",81697025,81697714,0.544927536231884,0.544927536231884,".",690,689,"7","antisense",54.49,"RP13-1032I1.11","not"
"2695","ENSG00000262495",-0.377243680084759,2.84718690552769,-1.18273954099571,0.239054148308599,0.583961965116313,-5.15843322303124,"chr17",5060356,5062123,0.477941176470588,0.389607728344009,"0.5052824909026374",1768,412,"2","processed_pseudogene",47.79,"RP11-46I8.1","not"
"1570","ENSG00000238039",0.332491091181482,5.26013554314279,1.18051009500407,0.23993605300759,0.584833188359486,-5.44206061705698,"chrX",149511509,149526264,0.449579831932773,0.529948267623616,".",14756,653,"6","lincRNA",44.96,"AF011889.2","not"
"2515","ENSG00000260302",-0.25612579874614,5.99381171836897,-1.17987815353563,0.240186452292562,0.584833188359486,-5.60952483196419,"chr18",12774651,12775923,0.443047918303221,0.443047918303221,".",1273,1272,"4","lincRNA",44.3,"RP11-973H7.1","not"
"2758","ENSG00000264558",0.390531966220224,5.04297311569191,1.17950606429074,0.240333975326892,0.584833188359486,-5.40393627578381,"chr17",47682417,47682683,0.464419475655431,0.464419475655431,".",267,266,"4","antisense",46.44,"RP11-138C9.1","not"
"3109","ENSG00000270562",0.24845629230552,5.73815107500528,1.18025845220668,0.240035741161008,0.584833188359486,-5.54423729672549,"chr3",71584943,71587409,0.350222942845561,0.350222942845561,".",2467,2466,"1","lincRNA",35.02,"RP11-154H23.3","not"
"3270","ENSG00000272491",-0.378763043007333,3.09877854024851,-1.18061710485346,0.23989367006198,0.584833188359486,-5.13612523928454,"chr1",48227888,48229561,0.53584229390681,0.53584229390681,".",1674,1673,"6","antisense",53.58,"RP5-1024N4.4","not"
"3597","ENSG00000276241",-0.434530358511712,4.61163144230307,-1.18107186733027,0.239713613726822,0.584833188359486,-5.36129710541978,"chr17",36116177,36177510,0.466723187791437,0.522878011198641,"0.4327530132006887",61334,606,"6","antisense",46.67,"CTB-91J4.1","not"
"1153","ENSG00000231793",0.278822065351107,6.55515915919006,1.17574024107228,0.241830654461142,0.587722709467264,-5.68275175189174,"chr11",67612653,67616257,0.629403606102635,0.620011603191637,"0.6348562189411366",3605,1571,"8","unitary_pseudogene",62.94,"DOC2GP","not"
"2411","ENSG00000259366",-0.368872212621937,4.39010757668015,-1.17582847906173,0.241795509648263,0.587722709467264,-5.31136528078341,"chr8",29055935,29056685,0.40612516644474,0.389749781244764,".",751,550,"2","sense_intronic",40.61,"CTD-2647L4.4","not"
"1893","ENSG00000248015",0.272732885703586,5.31059178251597,1.17527604088233,0.242015603283687,0.587796362991243,-5.47353515070766,"chr19",1392170,1396467,0.63029315960912,0.631761835774746,"0.4947368421052632",4298,3568,"8","antisense",63.03,"AC005329.7","not"
"1075","ENSG00000230438",-0.189909868727169,7.39972980628789,-1.17470762291642,0.242242212110117,0.58797103973854,-5.79955609335119,"chr6",2854657,2881407,0.463421928152219,0.503339985922577,"0.4703412464963231",26751,1456,"6","lincRNA",46.34,"SERPINB9P1","not"
"3466","ENSG00000273893",0.251811392517819,5.32378833407851,1.17409199035055,0.242487814039609,0.588191564240303,-5.48144793380891,"chr20",46681676,46682375,0.46,0.46,".",700,699,"4","sense_intronic",46,"RP1-101A2.1","not"
"162","ENSG00000184385",-0.473560262194585,3.05613430148129,-1.17325120234361,0.242823526094669,0.588295649472209,-5.16450683805768,"chr21",42102134,42108534,0.552257459771911,0.516561304907156,".",6401,2139,"6","sense_overlapping",55.23,"UMODL1-AS1","not"
"3341","ENSG00000272894",0.276423884065959,4.97291594975247,1.17320928391946,0.242840272039436,0.588295649472209,-5.38977396063309,"chr7",7552462,7566996,0.414723082215342,0.48461580674157,"0.36408419167039857",14535,1725,"5","lincRNA",41.47,"RP5-1159O4.1","not"
"2663","ENSG00000261799",-0.14930160814748,8.35389604954821,-1.17246027058937,0.243139632992046,0.588645697453992,-5.90838744674757,"chr12",273954,277123,0.397791798107256,0.397791798107255,".",3170,3169,"2","sense_overlapping",39.78,"RP11-283I3.6","not"
"661","ENSG00000224356",-0.381699239641587,4.14574076071249,-1.17171404899122,0.243438138964363,0.588993231192581,-5.28005541454309,"chr13",100535741,100587146,0.446932264716181,0.461384820988873,"0.44627541468936394",51406,3628,"4","sense_intronic",44.69,"RP11-151A6.4","not"
"1909","ENSG00000248503",-0.423601686595555,3.00004003524419,-1.17086879229602,0.243776575786473,0.589062151662036,-5.16073788777666,"chrX",77910741,77964890,0.392742382271468,0.38877443351591,".",54150,2431,"2","transcribed_processed_pseudogene",39.27,"RP5-1000K24.2","not"
"2046","ENSG00000251474",-0.138191673787603,10.2048124026176,-1.17090483522271,0.243762137547118,0.589062151662036,-6.08789919096971,"chr3",129382922,129399655,0.5010756543564,0.502225826009342,"0.5022143275839484",16734,4497,"6","transcribed_unprocessed_pseudogene",50.11,"RPL32P3","not"
"795","ENSG00000226155",0.319224247796404,4.00714389600197,1.16967306975876,0.244255908244201,0.589840479943537,-5.26010587516575,"chr3",195912049,195913986,0.48813209494324,0.506151436796033,".",1938,738,"6","antisense",48.81,"AC124944.3","not"
"1834","ENSG00000245958",0.132320610086538,8.60428927868241,1.16929142840258,0.244409038650637,0.589840479943537,-5.93733305088303,"chr4",119454791,119552025,0.365475394662416,0.38826439376215,"0.3633269418031876",97235,5559,"1","transcribed_unprocessed_pseudogene",36.55,"RP11-33B1.1","not"
"1712","ENSG00000242170",-0.428771330470868,3.10967741970756,-1.16657810957178,0.245499700588254,0.5920966763553,-5.17909126503281,"chr8",125270604,125270902,0.528428093645485,0.528428093645485,".",299,298,"6","misc_RNA",52.84,"RN7SL329P","not"
"423","ENSG00000213509",0.380919432450384,3.361709665146,1.16444385981341,0.246360019228856,0.59234720746712,-5.1906365941645,"chr3",57941818,57942304,0.486652977412731,0.486652977412731,".",487,486,"5","processed_pseudogene",48.67,"PPIAP16","not"
"627","ENSG00000223797",0.244632050291464,5.64409781806879,1.16522671941054,0.246044199728327,0.59234720746712,-5.54686015238894,"chr3",40313802,40453329,0.412204002064102,0.458263620651297,"0.41157904688488584",139528,2955,"4","antisense",41.22,"ENTPD3-AS1","not"
"2169","ENSG00000254718",-0.359487936342775,2.87840247149708,-1.16438747513174,0.246382776902267,0.59234720746712,-5.15111164630575,"chr14",60240121,60248765,0.422209369577791,0.419990403396158,"0.39298093587521665",8645,3150,"3","antisense",42.22,"CTD-2184C24.2","not"
"2814","ENSG00000266235",0.377413903051454,3.945400155326,1.16522946533547,0.246043092478783,0.59234720746712,-5.28016289997957,"chr16",543277,543366,0.744444444444444,0.744444444444444,".",90,89,"8","miRNA",74.44,"MIR3176","not"
"3546","ENSG00000275371",-0.24281559374859,6.23265909117689,-1.16511555732708,0.246089026996229,0.59234720746712,-5.66397242471416,"chr16",30110895,30111955,0.520263901979265,0.520263901979265,".",1061,1060,"6","antisense",52.03,"RP11-455F5.6","not"
"1798","ENSG00000244625",-0.108241557702893,8.51019146411017,-1.16293196518747,0.246970757576704,0.593010644061308,-5.93297946304366,"chr22",26672767,26780207,0.464357182081328,0.486468208143369,"0.46729680520020506",107441,2833,"5","lincRNA",46.44,"MIATNB","not"
"3427","ENSG00000273382",0.200202687855599,6.52267619101506,1.16312563780084,0.246892462584594,0.593010644061308,-5.69585832709004,"chr1",109087971,109090858,0.496883656509695,0.496883656509695,".",2888,2887,"5","antisense",49.69,"RP5-1065J22.8","not"
"2441","ENSG00000259704",0.405259014396553,4.50032076107518,1.16202135628648,0.247339120359554,0.593511989572457,-5.31615307810461,"chr15",90839724,90841378,0.535347432024169,0.547224105461394,".",1655,400,"7","sense_overlapping",53.53,"CTD-3094K11.1","not"
"3199","ENSG00000272040",0.228000008033357,5.40694344983277,1.16125855354187,0.247647991439599,0.593511989572457,-5.51703740278278,"chr5",75608817,75609983,0.339331619537275,0.339331619537275,".",1167,1166,"1","lincRNA",33.93,"CTC-366B18.4","not"
"3410","ENSG00000273272",0.270759377737729,7.32526888252898,1.16151184644763,0.24754539880286,0.593511989572457,-5.80019917099193,"chr22",50542650,50543011,0.494475138121547,0.494475138121547,".",362,361,"5","lincRNA",49.45,"CTA-384D8.34","not"
"656","ENSG00000224165",0.360870755217964,4.05059294250246,1.15967847113148,0.248288660697588,0.59370723897963,-5.27731637692157,"chr2",24971390,25039694,0.451782446380206,0.512713442760821,"0.4473522478053892",68305,5830,"6","antisense",45.18,"DNAJC27-AS1","not"
"1890","ENSG00000247950",-0.314919702093236,4.40374177023987,-1.15951686743987,0.24835425150687,0.59370723897963,-5.3427803711948,"chr4",109347475,109433817,0.407120438252088,0.442205241326864,"0.4066693646249611",86343,2572,"3","antisense",40.71,"SEC24B-AS1","not"
"3584","ENSG00000275910",0.503979059950604,2.50345686123089,1.15995755037239,0.248175418429647,0.59370723897963,-5.10756953995926,"chr16",15015828,15016390,0.399644760213144,0.399644760213144,".",563,562,"2","antisense",39.96,"RP11-680G24.6","not"
"3591","ENSG00000276115",-0.291492933650232,5.23092378041,-1.15965117212071,0.248299739808,0.59370723897963,-5.48955781347705,"chr12",32352349,32354144,0.361915367483296,0.361915367483296,".",1796,1795,"1","sense_intronic",36.19,"RP11-817I4.2","not"
"173","ENSG00000185986",0.184682867151849,7.1426853875488,1.15815422525276,0.248907800725529,0.594656537119885,-5.78718293257032,"chr5",1572222,1594620,0.478994597973124,0.583113401491421,"0.46631598024105686",22399,1166,"8","transcribed_unprocessed_pseudogene",47.9,"SDHAP3","not"
"181","ENSG00000186481",-0.247748058037544,6.5295693071063,-1.15496099596479,0.250208410243493,0.596985359955301,-5.69978031991112,"chr18",14179097,14252140,0.377731230491211,0.389210089743686,"0.3730496443640337",73044,6273,"2","transcribed_unprocessed_pseudogene",37.77,"ANKRD20A5P","not"
"434","ENSG00000213693",0.221833179317106,5.30424453256345,1.15383570463123,0.250667885948082,0.596985359955301,-5.50536135258022,"chr11",43897456,43899636,0.500229252636405,0.500229252636405,".",2181,2180,"5","processed_pseudogene",50.02,"SEC14L1P1","not"
"552","ENSG00000219085",-0.425744865926425,3.54322963530677,-1.15398871118584,0.25060537577945,0.596985359955301,-5.20728216125498,"chr6",69705287,69706160,0.392448512585812,0.392448512585812,".",874,873,"2","processed_pseudogene",39.24,"NPM1P37","not"
"913","ENSG00000228013",0.321930372235354,4.48563706886684,1.15403610994059,0.250586013455814,0.596985359955301,-5.35603047473636,"chr1",154402328,154406564,0.561246164739202,0.511940238596575,".",4237,1754,"6","antisense",56.12,"RP11-350G8.5","not"
"2661","ENSG00000261766",0.193523909138186,5.883724090846,1.15401238944673,0.250595703111634,0.596985359955301,-5.60006479215733,"chr16",28862166,28863340,0.53531914893617,0.509118403956673,".",1175,542,"6","antisense",53.53,"RP11-22P6.2","not"
"1565","ENSG00000237991",0.389083449515134,2.87678229534466,1.15250732811915,0.251211051196078,0.59790432410538,-5.15354592278289,"chr1",236981339,236981708,0.564864864864865,0.564864864864865,".",370,369,"7","processed_pseudogene",56.49,"RPL35P1","not"
"183","ENSG00000186615",0.356138571129575,4.23220684950568,1.14991551241815,0.252273219458727,0.598558369015369,-5.32776452653084,"chr14",55499278,55580110,0.40777900115052,0.452494190461654,"0.4056203136950432",80833,3589,"4","antisense",40.78,"KTN1-AS1","not"
"264","ENSG00000200840",-0.445068438377525,2.82876671440255,-1.15106833777096,0.251800382497083,0.598558369015369,-5.14897701686044,"chr13",28232501,28232607,0.392523364485981,0.392523364485981,".",107,106,"2","snRNA",39.25,"RNU6-82P","not"
"810","ENSG00000226314",0.387833904240892,3.54941503387809,1.15007495430008,0.252207786310419,0.598558369015369,-5.23118085074991,"chr6",28161781,28169594,0.4225748656258,0.434383988907743,"0.42105823875470233",7814,2687,"3","transcribed_unprocessed_pseudogene",42.26,"ZNF192P1","not"
"1133","ENSG00000231503",0.149338410362661,6.40149303966232,1.15024810029699,0.252136742703359,0.598558369015369,-5.68431608118007,"chr12",9239986,9240331,0.514450867052023,0.514450867052023,".",346,345,"6","processed_pseudogene",51.45,"PTMAP4","not"
"3305","ENSG00000272669",0.178073474946721,8.75209121728112,1.15066609809051,0.251965292012548,0.598558369015369,-5.96655979244379,"chr22",38742625,38743115,0.568228105906314,0.568228105906314,".",491,490,"7","antisense",56.82,"RP3-508I15.21","not"
"191","ENSG00000188511",0.197606637655292,7.91157068748566,1.14296141614207,0.255138754735008,0.599567733149375,-5.89134869889578,"chr22",49414524,49657542,0.510071228998556,0.57481254130501,"0.5020785066298392",243019,7271,"7","lincRNA",51.01,"C22orf34","not"
"246","ENSG00000199683",-0.383284963151776,3.26634396602009,-1.14432982157149,0.25457308212967,0.599567733149375,-5.20143915007426,"chr20",37975156,37975481,0.530674846625767,0.530674846625767,".",326,325,"6","misc_RNA",53.07,"RN7SKP185","not"
"942","ENSG00000228395",0.302752826422265,4.88365265908091,1.14339332527962,0.254960116375461,0.599567733149375,-5.42896121251674,"chr9",128528901,128552410,0.458443215652914,0.465960927416198,"0.4553303721589489",23510,1237,"4","antisense",45.84,"RP11-216B9.6","not"
"1014","ENSG00000229539",0.203074788715049,5.89202484485681,1.14581670809037,0.253959432721432,0.599567733149375,-5.61154985738338,"chr20",3888239,3888868,0.531746031746032,0.539612773166817,".",630,439,"7","antisense",53.17,"RP11-119B16.2","not"
"1438","ENSG00000235944",0.167295421927097,8.04812366030196,1.14485748023722,0.254355194055068,0.599567733149375,-5.90502372870525,"chr7",5823160,5854435,0.483949354137358,0.550430026100089,"0.4791256335735135",31276,2353,"7","transcribed_unprocessed_pseudogene",48.39,"ZNF815P","not"
"1763","ENSG00000243661",0.409648595970173,2.40630727374974,1.14415829862128,0.254643938021382,0.599567733149375,-5.12699074034377,"chr7",142778642,142779537,0.555803571428571,0.555803571428571,".",896,895,"7","processed_pseudogene",55.58,"WBP1LP1","not"
"1957","ENSG00000249673",0.121520295656486,8.4121225400376,1.14520685918614,0.254210995932622,0.599567733149375,-5.94448330334957,"chr4",2934899,2961738,0.505625931445604,0.547982641832972,"0.5416659383954292",26840,7934,"7","antisense",50.56,"NOP14-AS1","not"
"2051","ENSG00000251580",0.408648743166546,3.73880845569796,1.14846534307108,0.252868902136435,0.599567733149375,-5.24591512307981,"chr4",6670725,6673830,0.535415325177077,0.459689843036782,".",3106,420,"4","lincRNA",53.54,"RP11-539L10.3","not"
"2076","ENSG00000252481",0.267117633869021,4.69766035678269,1.146976789184,0.253481382142582,0.599567733149375,-5.37672309720401,"chr14",95533355,95533629,0.476363636363636,0.476363636363636,".",275,274,"5","scaRNA",47.64,"SCARNA13","not"
"2162","ENSG00000254634",0.439104513842539,3.21061679113024,1.14284946181626,0.255185073597615,0.599567733149375,-5.2105683314129,"chr16",29425800,29447026,0.387525321524474,0.41367654299704,"0.380099575524859",21227,2911,"2","unprocessed_pseudogene",38.75,"SMG1P6","not"
"2368","ENSG00000258760",-0.423463348950245,3.607066907796,-1.14319528228588,0.255042016373046,0.599567733149375,-5.24296823538691,"chr14",65236480,65318790,0.452588353925964,0.474006529045809,"0.4516499870981426",82311,1111,"5","lincRNA",45.26,"CTD-2509G16.5","not"
"2554","ENSG00000260751",-0.245995255184661,4.78586288069726,-1.1438350975045,0.254777489655598,0.599567733149375,-5.4277760385849,"chr16",23568673,23569696,0.4365234375,0.4365234375,".",1024,1023,"3","sense_intronic",43.65,"CTD-2196E14.6","not"
"2876","ENSG00000267222",-0.384515572312779,3.14405146269653,-1.14426482432683,0.254599930768286,0.599567733149375,-5.19538046022538,"chr17",42495867,42496550,0.388888888888889,0.388888888888889,".",684,683,"2","sense_intronic",38.89,"RP11-194N12.2","not"
"3012","ENSG00000269176",0.221791492618117,5.39407073054122,1.14273485100529,0.255232497652961,0.599567733149375,-5.52272693365501,"chr11",62786023,62786785,0.526867627785059,0.526867627785059,".",763,762,"6","antisense",52.69,"RP11-727F15.12","not"
"3225","ENSG00000272182",-0.200401712785499,5.92243104830379,-1.14237797868328,0.255380205200957,0.599567733149375,-5.62174260803668,"chr3",58428255,58428815,0.36541889483066,0.36541889483066,".",561,560,"1","antisense",36.54,"RP11-802O23.3","not"
"3254","ENSG00000272375",-0.373719837127975,3.46693164036914,-1.14804224195784,0.253042885030274,0.599567733149375,-5.23532047515064,"chr8",30197404,30198048,0.361240310077519,0.361240310077519,".",645,644,"1","lincRNA",36.12,"RP11-51J9.6","not"
"3599","ENSG00000276259",0.197272343942498,5.80155005598756,1.14401564209763,0.254702879800808,0.599567733149375,-5.59920587949017,"chr16",58522970,58523842,0.428407789232531,0.428407789232531,".",873,872,"3","antisense",42.84,"RP11-481J2.4","not"
"344","ENSG00000206651",-0.30984778350669,4.56402364352479,-1.14186392817736,0.25559307358012,0.599697081900022,-5.38240412752118,"chr1",156484098,156484210,0.415929203539823,0.415929203539823,".",113,112,"2","misc_RNA",41.59,"Y_RNA","not"
"669","ENSG00000224478",0.282899991619772,4.62347962205958,1.14096814645443,0.255964314895598,0.60010457849222,-5.38243635857043,"chr6",159107791,159116053,0.455766670700714,0.538488426429622,"0.4493237751667182",8263,841,"7","lincRNA",45.58,"RP11-13P5.1","not"
"2781","ENSG00000265401",0.349032014995504,4.75379275890465,1.14068313712499,0.256082511527067,0.60010457849222,-5.42101847808454,"chr17",16382152,16382669,0.544401544401544,0.546679901107007,".",518,459,"7","antisense",54.44,"RP11-138I1.4","not"
"789","ENSG00000226084",0.328611606756446,6.41089820653095,1.13850223002322,0.25698822822873,0.600799546652189,-5.6853877302431,"chr1",77129114,77129668,0.457657657657658,0.457657657657658,".",555,554,"4","processed_pseudogene",45.77,"RP4-706A16.3","not"
"1627","ENSG00000240137",0.240066014245892,5.53878070768403,1.13806664526976,0.257169392897425,0.600799546652189,-5.57385224922491,"chr3",150703564,150720146,0.429656877525176,0.483692051621447,"0.42990781867395994",16583,821,"5","antisense",42.97,"ERICH6-AS1","not"
"2138","ENSG00000254048",-0.404741664538825,2.52586111464144,-1.13893030893337,0.256810272641701,0.600799546652189,-5.13315609272683,"chr8",58991720,58992938,0.40935192780968,0.453848943163608,".",1219,549,"4","sense_intronic",40.94,"RP11-328K2.1","not"
"3415","ENSG00000273311",0.26309504876148,5.15017623468711,1.1384537653713,0.257008380799284,0.600799546652189,-5.51487377251283,"chr22",19046162,19048375,0.490063233965673,0.490063233965673,".",2214,2213,"5","sense_intronic",49.01,"DGCR11","not"
"3515","ENSG00000274712",0.145234528334287,8.18254549163684,1.13808407968037,0.257162140005275,0.600799546652189,-5.92566559876182,"chr17",68205489,68207493,0.519700748129676,0.519700748129676,".",2005,2004,"6","lincRNA",51.97,"RP11-147L13.15","not"
"145","ENSG00000182796",-0.119661072237353,9.55419664903667,-1.13513764982471,0.258389923740896,0.601982105526915,-6.07314851774173,"chr12",55829608,55836246,0.545112215695135,0.559454545730127,"0.537741405585249",6639,4425,"7","transcribed_unitary_pseudogene",54.51,"TMEM198B","not"
"1686","ENSG00000241527",0.365627019008226,4.71184677794191,1.13484111301355,0.258513718543947,0.601982105526915,-5.4091785347191,"chr22",19031564,19034564,0.617460846384538,0.629917012160576,"0.6161003061633498",3001,897,"8","unitary_pseudogene",61.75,"CA15P1","not"
"1965","ENSG00000249825",0.17779199703513,5.74179176102968,1.13519430159439,0.258366278136636,0.601982105526915,-5.59613732014655,"chr5",80052374,80083654,0.447907675585819,0.439717958242276,"0.4454682663292382",31281,3224,"3","antisense",44.79,"CTD-2201I18.1","not"
"2217","ENSG00000255422",-0.282237881334435,5.87400092907836,-1.13442866851911,0.258685970292627,0.601982105526915,-5.62687134049465,"chr11",118704607,118750263,0.453336837724774,0.466010592231341,"0.4908269827829522",45657,422,"4","antisense",45.33,"AP002954.4","not"
