"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","chromosome_name","start","end","totalGC","exonGc","intronGc","length","exonLength","GCtile","biotype","gc","gene_name"
"472","ENSG00000147316",-0.313435445747428,3.75668739571467,-3.75313947601581,0.000265753563105434,0.0156418959494472,0.264582425004742,"chr8",6406592,6648504,0.421850003927032,0.410069291240985,"0.4212467133267832",241913,9757,"2","protein_coding",42.19,"MCPH1"
"473","ENSG00000147421",-0.334573328583232,4.40659365902468,-3.09848106637135,0.00240100471692488,0.0458443307782836,-1.74637502471658,"chr8",28890394,29064764,0.377247363380379,0.466273725063065,"0.3742583842169783",174371,6709,"4","protein_coding",37.72,"HMBOX1"
"474","ENSG00000147443",0.342737591580866,7.02791241276799,3.18137049635934,0.00184743850838139,0.0403246484854279,-1.63299741593524,"chr8",21908873,21913860,0.594426623897354,0.599737206326084,"0.5901317547246714",4988,2206,"8","protein_coding",59.44,"DOK2"
"475","ENSG00000147526",-0.222599598084241,6.24475205286109,-3.20346591087833,0.00172134285763027,0.0394168112807767,-1.54747596169643,"chr8",38728186,38853028,0.427649127303894,0.44983920462328,"0.4270963146124945",124843,13004,"4","protein_coding",42.76,"TACC1"
"476","ENSG00000148297",0.276274211084728,5.22025569265412,3.53721899849779,0.000567466817671497,0.0228168408542468,-0.495337862665747,"chr9",133338323,133348131,0.569375063716995,0.573292113427287,"0.5773060289650097",9809,7950,"7","protein_coding",56.94,"MED22"
"477","ENSG00000148331",0.273511106191742,4.86292300439412,3.07118698479282,0.00261458034457734,0.0480050065147007,-1.85039288113911,"chr9",129634604,129642169,0.58842188739096,0.583467083025314,"0.5810247560939786",7566,4616,"8","protein_coding",58.84,"ASB6"
"478","ENSG00000148341",0.335822730900373,6.03853118033868,3.70788838058649,0.000312354537565674,0.0166820108801412,0.0160559146196642,"chr9",129007036,129028303,0.557504231709611,0.616373588458279,"0.5449628597218802",21268,8734,"8","protein_coding",55.75,"SH3GLB2"
"479","ENSG00000148484",-0.438399224948506,5.33563878045934,-3.93637144172119,0.000136266847059143,0.0109173412514837,0.800315977484211,"chr10",16590611,16817528,0.41145700208886,0.446822696551532,"0.4108746592348745",226918,4250,"4","protein_coding",41.15,"RSU1"
"480","ENSG00000148803",0.509685025851187,2.24156623478299,3.75724308478615,0.000261870584800212,0.0155977221882187,0.321381831756767,"chr10",133355154,133358035,0.670714781401804,0.65874995928476,"0.6573398920039655",2882,1277,"8","protein_coding",67.07,"FUOM"
"481","ENSG00000149182",0.19622195276331,6.54306092739787,3.43377479093056,0.000807072627441422,0.0267626464125755,-0.869015509499136,"chr11",47164299,47177125,0.53192484602791,0.563356175620723,"0.5185064294098751",12827,6021,"7","protein_coding",53.19,"ARFGAP2"
"482","ENSG00000149269",-0.248445070045332,6.94400808888798,-3.56003186922277,0.000524537617064904,0.021854291143248,-0.488352962638336,"chr11",77321707,77474635,0.398812520843006,0.478109746348764,"0.3946405703301406",152929,6373,"5","protein_coding",39.88,"PAK1"
"483","ENSG00000149273",0.538506147007993,10.0701159906193,4.65173505990652,8.22448691492833e-06,0.00307473318260012,3.32882816320484,"chr11",75399486,75422280,0.4851502522483,0.446102977079205,"0.46849774087015483",22795,6102,"4","protein_coding",48.52,"RPS3"
"484","ENSG00000149308",-0.343128860779862,4.24555537410764,-3.51950317367433,0.000603065899963388,0.0236877033511948,-0.501338219189858,"chr11",108157215,108222642,0.402748058935013,0.381819468029636,"0.40587876425920605",65428,7515,"1","protein_coding",40.27,"NPAT"
"485","ENSG00000149474",-0.247849645738204,3.10675821757633,-3.04614280755376,0.00282588097681764,0.0499768119653434,-1.79927205079923,"chr20",18138118,18188387,0.42245872289636,0.484127752810199,"0.41761903538227396",50270,4240,"5","protein_coding",42.25,"KAT14"
"486","ENSG00000149823",0.363589277106986,6.52968563453327,3.20143585652937,0.00173258502532982,0.0394487935115646,-1.56079740650563,"chr11",65089324,65111860,0.50694413630918,0.629242118554423,"0.48816806140088964",22537,5204,"8","protein_coding",50.69,"VPS51"
"487","ENSG00000150527",-0.36185004527916,4.85351372993641,-4.59176007170843,1.05285305790511e-05,0.0032455580842896,3.18053034432625,"chr14",39265284,39388513,0.38284508642376,0.410541147363644,"0.3804875829053302",123230,7917,"2","protein_coding",38.28,"CTAGE5"
"488","ENSG00000150867",-0.352616483234216,6.7366227919452,-4.01543171685142,0.000101466024752916,0.00948329532411427,1.02854735707493,"chr10",22534849,22714555,0.418870717334328,0.454574728324433,"0.43213780459493506",179707,5069,"4","protein_coding",41.89,"PIP4K2A"
"489","ENSG00000150961",-0.397798429126025,4.19743830267128,-4.11647245166913,6.92068578285844e-05,0.00784537870261972,1.46722771359226,"chr4",118722823,118838683,0.389207757571573,0.416110621856155,"0.38436794831260157",115861,9887,"2","protein_coding",38.92,"SEC24D"
"490","ENSG00000150991",-0.314449255627652,9.84897988199299,-5.6983580350421,8.16728118630197e-08,0.000305406689769734,7.69811874756268,"chr12",124911604,124917368,0.50702515177797,0.556189248425771,"0.5443992580429362",5765,3896,"7","protein_coding",50.7,"UBC"
"491","ENSG00000151116",-0.302430319657177,3.24533127928756,-3.1779375529711,0.00186778385901007,0.0405671572146673,-1.44541742758941,"chr11",18529609,18588747,0.408258509612946,0.392775740644184,"0.4097051545572835",59139,5499,"2","protein_coding",40.83,"UEVLD"
"492","ENSG00000151150",-0.494809566696703,2.28340585770249,-3.12047120911596,0.00224081332561727,0.0442383568994284,-1.54652966166364,"chr10",60026298,60733490,0.377472627698521,0.416080225434928,"0.3773002385256076",707193,25886,"2","protein_coding",37.75,"ANK3"
"493","ENSG00000151353",0.242447172161648,3.51310287095822,3.30314932106818,0.00124588327862452,0.0332732253134636,-1.10033143560702,"chr2",667335,677439,0.533894111825829,0.502974413595812,"0.5483724420554626",10105,5607,"6","protein_coding",53.39,"TMEM18"
"494","ENSG00000151461",-0.307398204899672,6.42086275053651,-3.07546476216609,0.00257998447278218,0.0477188496539534,-1.9167230382488,"chr10",11920022,12043170,0.402293157069891,0.413926954762608,"0.3994962896224351",123149,5883,"2","protein_coding",40.23,"UPF2"
"495","ENSG00000151694",-0.256246648175806,4.80996702835747,-3.51893778416027,0.000604235939487152,0.0236877033511948,-0.534634408168507,"chr2",9488486,9555792,0.410046503335463,0.407335359673515,"0.40533798383305636",67307,5471,"2","protein_coding",41,"ADAM17"
"496","ENSG00000151806",-0.372014939965244,3.12819658403193,-4.13866284360619,6.35746778555164e-05,0.00769356197233473,1.57216478154666,"chr4",44678427,44700926,0.337466666666667,0.397856432104786,"0.3257146082561055",22500,4437,"2","protein_coding",33.75,"GUF1"
"497","ENSG00000151914",-0.599977542769619,0.857895410445592,-3.22078884845931,0.00162813533545001,0.0384250581763141,-1.25002586593491,"chr6",56457987,56954628,0.380664543071267,0.403485287910148,"0.37842031517051666",496642,42245,"2","protein_coding",38.07,"DST"
"498","ENSG00000152082",0.769755390516691,5.17229858702599,5.48402032238668,2.1935264524586e-07,0.000618786880961911,6.78808936634512,"chr2",130181737,130190729,0.576114755921272,0.672774494029933,"0.6668435511807211",8993,1809,"8","protein_coding",57.61,"MZT2B"
"499","ENSG00000152117",0.37845210319218,4.31270376135986,3.40765403965399,0.000881115160431548,0.02774565319703,-0.841153374367401,"chr2",131492813,131521573,0.539341469350857,0.578533743342185,"0.5324432717821482",28761,3895,"7","transcribed_processed_pseudogene",53.93,"AC093838.4"
"500","ENSG00000152457",-0.291359973351133,4.56819427640512,-3.65128999180187,0.000381574408805179,0.0184193514755929,-0.102930006346186,"chr10",14897359,14954432,0.418596909275677,0.434875090850235,"0.41792591250285427",57074,6315,"3","protein_coding",41.86,"DCLRE1C"
"501","ENSG00000152475",0.818852618529051,-0.290810423325307,3.18682037401892,0.00181556254387616,0.0400325567154264,-1.43787209791956,"chr19",58367618,58381060,0.545711522725582,0.702315755491186,"0.5973741794310722",13443,2073,"8","protein_coding",54.57,"ZNF837"
"502","ENSG00000153071",-0.49119463345633,2.20559432495453,-3.22114898644375,0.00162624841854591,0.0384250581763141,-1.26514076301624,"chr5",39371675,39462300,0.389601218193454,0.42527520985412,"0.38937954542617026",90626,7694,"3","protein_coding",38.96,"DAB2"
"503","ENSG00000153113",-0.304219745723581,7.00329466864062,-3.61960034146287,0.00042642768659196,0.0196145572803857,-0.300492624728233,"chr5",96525267,96779595,0.394072245005485,0.402810976820945,"0.3940610362866174",254329,12960,"2","protein_coding",39.41,"CAST"
"504","ENSG00000153187",-0.259401975338301,8.03793664975607,-3.23011289927366,0.00157993379352575,0.0379767670123679,-1.51776892543313,"chr1",244840638,244864542,0.386404517883288,0.387727644851625,"0.35618275376160025",23905,13620,"1","protein_coding",38.64,"HNRNPU"
"505","ENSG00000153207",-0.350184504633332,5.30968662077594,-3.47030444091205,0.000713276809928065,0.0255316130040974,-0.711653234133178,"chr1",246839098,246931978,0.387549660318041,0.412273645208208,"0.37572395893818233",92881,9570,"2","protein_coding",38.75,"AHCTF1"
"506","ENSG00000153317",-0.324356451739793,5.69923486609908,-3.26141720449679,0.00142765573596403,0.035804301478112,-1.35974611774336,"chr8",130052104,130443660,0.421519727651402,0.435715907267048,"0.4192261978568677",391557,8310,"3","protein_coding",42.15,"ASAP1"
"507","ENSG00000154330",-1.30031713271909,0.269546870812132,-3.65931171230375,0.000370949665552076,0.0181821599421355,-0.104955736501263,"chr9",68328308,68531061,0.402931631435138,0.455807602348836,"0.40072865924198436",202754,7403,"4","protein_coding",40.29,"PGM5"
"508","ENSG00000154822",-0.209546705482387,5.43301660922651,-3.08913902828464,0.00247221686208341,0.0463504798306542,-1.83762827005768,"chr3",16802651,17090594,0.390678613600056,0.450124120398287,"0.3892353028986412",287944,6803,"4","protein_coding",39.07,"PLCL2"
"509","ENSG00000154957",-0.266655613290299,3.88013618143042,-3.44395415849258,0.000779832752665484,0.0263508486482408,-0.710924701070999,"chr17",11977439,11997510,0.41669988043045,0.516723957708683,"0.3986722081935169",20072,3001,"6","protein_coding",41.67,"ZNF18"
"510","ENSG00000155428",0.863125358029442,0.00372705294825794,4.1553336001337,5.9635093206877e-05,0.00759794195296721,1.2434449664751,"chr7",72959485,72969466,0.535363654578241,0.603668636166828,"0.538161544881624",9982,1465,"8","protein_coding",53.54,"TRIM74"
"511","ENSG00000155827",-0.346623024986381,5.1893120867501,-3.3063973709244,0.0012326834456974,0.0332200626140321,-1.19672516499568,"chr9",101533851,101563344,0.381738658710246,0.451134413420294,"0.37081799771938084",29494,4684,"4","protein_coding",38.17,"RNF20"
"512","ENSG00000156206",-1.2773202760997,-0.76338414303216,-4.09963829686482,7.37950373022322e-05,0.00790641829535074,0.876708523357227,"chr15",81007033,81149175,0.416524204498287,0.462221920113015,"0.4162795152213122",142143,1969,"4","protein_coding",41.65,"CFAP161"
"513","ENSG00000156313",-0.54389871923438,4.03556123550446,-3.87532629524267,0.00017064275547518,0.0122883764608786,0.653774607669907,"chrX",38269163,38327564,0.376151501660902,0.404850741003025,"0.37142222357612636",58402,7303,"2","protein_coding",37.62,"RPGR"
"514","ENSG00000156650",-0.4226790632893,4.24276129435371,-4.0417649297942,9.18927492404631e-05,0.00918686287063763,1.20723906843057,"chr10",74825582,75032622,0.405967900077762,0.435069195780405,"0.40474536978100106",207041,13542,"3","protein_coding",40.6,"KAT6B"
"515","ENSG00000156931",-0.315055893250183,5.32886333685018,-4.3811259726376,2.46587224396578e-05,0.00497341814685215,2.37856338732017,"chr3",184812143,185052614,0.384502145779966,0.400354007464472,"0.3800294598196332",240472,10408,"2","protein_coding",38.45,"VPS8"
"516","ENSG00000157764",-0.304657176458927,4.52017361169425,-3.34596769111081,0.00108202607114874,0.030552596978321,-1.04276874834614,"chr7",140719327,140924764,0.379652255181612,0.394216425723552,"0.37364266839235866",205438,10359,"2","protein_coding",37.97,"BRAF"
"517","ENSG00000157873",0.366777862352889,7.35447068359196,3.48839356954655,0.000670719581509509,0.0247354690528776,-0.722100661379462,"chr1",2555639,2565382,0.64059934318555,0.63891312782719,"0.6509574813421385",9744,7868,"8","protein_coding",64.06,"TNFRSF14"
"518","ENSG00000157916",0.14876671890543,6.65679841526706,3.04364668104034,0.00284778391384773,0.0499884227274909,-2.01290717715698,"chr1",2391775,2405444,0.539502560351134,0.535592226354974,"0.5327125350118235",13670,5683,"6","protein_coding",53.95,"RER1"
"519","ENSG00000158019",-0.398592771294308,3.7863697555194,-3.43203379035382,0.000811820075004425,0.0267626464125755,-0.740282990296277,"chr2",27889941,28338901,0.393820398653781,0.466625161045085,"0.3899509283225926",448961,3375,"4","protein_coding",39.38,"BRE"
"520","ENSG00000158062",0.307447701946164,6.59679122427575,3.18382126380793,0.00183304028891457,0.0401170765215583,-1.61350674028403,"chr1",26281328,26318363,0.532481909493466,0.59613258630874,"0.545918038503833",37036,4767,"8","protein_coding",53.25,"UBXN11"
"521","ENSG00000158195",-0.16025378223183,7.69482551231588,-3.14828309558434,0.00205240281933549,0.0424205971692147,-1.74735340955041,"chr1",27404226,27490158,0.440028859693017,0.532781549453029,"0.45216297192566246",85933,5667,"6","protein_coding",44,"WASF2"
"522","ENSG00000158435",-0.255058808151583,4.93850898865441,-4.52505461408034,1.38236233703226e-05,0.00362529680955131,2.92613554894302,"chr2",101252802,101270316,0.4329431915501,0.484907969192095,"0.4228631361695804",17515,2780,"5","protein_coding",43.29,"CNOT11"
"523","ENSG00000158716",0.460064904083258,3.26074024365337,3.86327922534274,0.000178338332596759,0.0125846700484243,0.64494917755545,"chr1",159780932,159782543,0.593672456575682,0.647130546962354,"0.7142857142857143",1612,822,"8","protein_coding",59.37,"DUSP23"
"524","ENSG00000159063",-0.290124722219404,3.12340201016472,-3.2278774915628,0.00159136724494977,0.0381265197091314,-1.29708114885496,"chr11",78100936,78139660,0.4214590058102,0.441164318076504,"0.4178182485139095",38725,3465,"3","protein_coding",42.15,"ALG8"
"525","ENSG00000159069",0.413172703812289,6.53226849777619,3.17336040798868,0.00189523439461516,0.040689497999569,-1.64208412197299,"chr9",136940435,136944696,0.689582355701549,0.67896607478772,"0.6982870052417957",4262,3567,"8","protein_coding",68.96,"FBXW5"
"526","ENSG00000159314",0.275423651283937,7.81453525429956,3.66322817899461,0.00036586458089034,0.0181091114734858,-0.176657566443387,"chr17",45393902,45434421,0.546791707798618,0.601148549240167,"0.5330090756484324",40520,10587,"8","protein_coding",54.68,"ARHGAP27"
"527","ENSG00000159596",-0.273386767636096,3.49282049584693,-3.69378148011171,0.000328399117053932,0.0171225545571354,0.0852502767195267,"chr1",45687214,45694443,0.444674965421853,0.447314841197513,"0.4588584136397331",7230,2436,"4","protein_coding",44.47,"TMEM69"
"528","ENSG00000160072",0.429704198128058,4.60191215365222,3.67816022599702,0.000347075691027181,0.0176256270723659,-0.0142368133899282,"chr1",1471769,1497848,0.588343558282209,0.613639498604757,"0.5863428272853579",26080,8188,"8","protein_coding",58.83,"ATAD3B"
"529","ENSG00000160439",0.315929184568233,2.348462923429,3.04782161398749,0.0028112375017685,0.0499768119653434,-1.73710467174055,"chr19",55039108,55071291,0.521252796420582,0.549945444114894,"0.5196073448714316",32184,10280,"7","protein_coding",52.13,"RDH13"
"530","ENSG00000160799",0.281269628344212,5.5685599459354,3.52952076729193,0.00058268564968208,0.0232162574842717,-0.533367389301601,"chr3",46921726,46982010,0.514406568798209,0.58677227736099,"0.5063012176747802",60285,5447,"8","protein_coding",51.44,"CCDC12"
"531","ENSG00000160813",0.536946403695135,4.02900342049724,4.60196131921526,1.00968560153447e-05,0.00322455071418153,3.23696927515343,"chr7",100435282,100436565,0.671339563862928,0.687062129926199,"0.6891546391752578",1284,1473,"8","protein_coding",67.13,"PPP1R35"
"532","ENSG00000160883",0.488554348828179,7.39428603141433,4.51605805270447,1.43379183287038e-05,0.00365118207179209,2.84007927115888,"chr5",176880869,176899332,0.54278596187175,0.6137374306302,"0.5473390624387767",18464,3271,"8","protein_coding",54.28,"HK3"
"533","ENSG00000160888",0.384013960642721,7.02960039074783,4.7929943622645,4.56080721557536e-06,0.00235699834073161,3.91864681606011,"chr19",13150415,13154908,0.623275478415665,0.615892147183271,".",4494,3070,"8","protein_coding",62.33,"IER2"
"534","ENSG00000160917",0.307477871075279,4.13886477634218,3.33641754996394,0.00111672174221774,0.0311954176987407,-1.04346903880368,"chr7",99438922,99457371,0.532411924119241,0.570161958860801,"0.5261160808910835",18450,4238,"7","protein_coding",53.24,"CPSF4"
"535","ENSG00000160953",0.272543750510126,4.47665646896463,3.14405956775662,0.00208003477362094,0.0425474866208306,-1.62065650961975,"chr19",1354711,1378431,0.529910206146452,0.552897162296561,"0.5142073603879512",23721,10017,"7","protein_coding",52.99,"MUM1"
"536","ENSG00000160959",0.377193223604646,4.0924315067597,3.15313300024602,0.00202109338237985,0.0420080096890193,-1.57036494522854,"chr8",144517992,144525178,0.631417837762627,0.631339862917805,"0.5754115064606037",7187,6131,"8","protein_coding",63.14,"LRRC14"
"537","ENSG00000161016",0.454001755485756,9.49659299462325,4.66009940062195,7.94475051777248e-06,0.00303506830469769,3.36703309816387,"chr8",144789765,144792587,0.608926673751328,0.631090830992445,"0.5943030696609091",2823,2406,"8","protein_coding",60.89,"RPL8"
"538","ENSG00000161179",0.65234787088857,3.41720091286127,4.25580287540437,4.04108767631818e-05,0.00648354942155224,1.97932871666188,"chr22",21628089,21630064,0.675607287449393,0.681968543457708,"0.684914187732226",1976,2150,"8","protein_coding",67.56,"YDJC"
"539","ENSG00000161618",0.379333061984099,4.59653672308205,3.18651324757421,0.00181734521867758,0.0400325567154264,-1.50386277508537,"chr19",49453169,49471048,0.56834451901566,0.618908127394257,"0.5537857053196545",17880,5062,"8","protein_coding",56.83,"ALDH16A1"
"540","ENSG00000161671",0.220115669093087,6.12186074210489,3.09107459970146,0.00245730376759408,0.0461789139041664,-1.85990394916589,"chr19",50476400,50490870,0.571073180844447,0.566929474133947,"0.6004110303192702",14471,10739,"7","protein_coding",57.11,"EMC10"
"541","ENSG00000161677",0.396241475896992,3.49913796334453,3.20309123427916,0.00172341264431404,0.0394168112807767,-1.38445594410426,"chr19",50505998,50511353,0.617625093353249,0.682276299464732,"0.5968070601154497",5356,1509,"8","protein_coding",61.76,"JOSD2"
"542","ENSG00000161904",0.223287342792913,6.0390719956982,3.40783739980856,0.000880573879329313,0.02774565319703,-0.931066028378378,"chr6",33771202,33789136,0.531809311402286,0.557828368395611,"0.5198109367134031",17935,7084,"7","protein_coding",53.18,"LEMD2"
"543","ENSG00000161911",-0.94324733853129,3.23681796339423,-4.10990786528691,7.09625893491292e-05,0.00787969911306073,1.47136989607608,"chr6",41149342,41154337,0.507205764611689,0.548140369019438,"0.4968494963521851",4996,1477,"7","protein_coding",50.72,"TREML1"
"544","ENSG00000161981",0.376951279610954,3.51683795086817,3.34561829564896,0.00108327744109578,0.030552596978321,-0.975866014466958,"chr16",53010,57669,0.566952789699571,0.570938045460761,"0.5301073226572032",4660,3056,"7","protein_coding",56.7,"SNRNP25"
"545","ENSG00000162032",0.451273225496317,5.94269310610346,3.97636204697089,0.000117442566779167,0.0102955031511187,0.918693732719814,"chr16",1776712,1793700,0.640061216080994,0.651464735553456,"0.6184357144097343",16989,3319,"8","protein_coding",64.01,"SPSB3"
"546","ENSG00000162066",0.453679284440492,4.57502463339383,4.18856347745295,5.24688405878919e-05,0.00709176921515268,1.71046811855595,"chr16",2520357,2531422,0.591722392915236,0.649971832974229,"0.5790488951128147",11066,4831,"8","protein_coding",59.17,"AMDHD2"
"547","ENSG00000162191",0.254622487274703,6.86202629511971,3.89817446243712,0.000156907399554775,0.0119351511583418,0.624914144229175,"chr11",62676498,62679117,0.528625954198473,0.540702979971118,"0.5010444123104242",2620,3501,"7","protein_coding",52.86,"UBXN1"
"548","ENSG00000162227",0.406159763404264,2.97726181313106,3.44269780847402,0.000783147394685415,0.0263614614406464,-0.660825624654817,"chr11",62771303,62787342,0.517581047381546,0.600924646230831,"0.4987123182198618",16040,3232,"8","protein_coding",51.76,"TAF6L"
"549","ENSG00000162378",-0.343798287764332,3.79933656034693,-3.38434394583911,0.000952526503955331,0.0291075533930419,-0.886534170529711,"chr1",52726467,52827342,0.412873230500813,0.39841661985817,"0.41184171719001517",100876,8183,"2","protein_coding",41.29,"ZYG11B"
"550","ENSG00000162419",-0.275103063215517,4.33918967146691,-3.123887853447,0.00221683258939612,0.0440135202579426,-1.66925356069136,"chr1",28668732,28719353,0.459563035834222,0.466270554991694,"0.45982943764561895",50622,6449,"4","protein_coding",45.96,"GMEB1"
"551","ENSG00000162434",-0.380743831748704,7.56313298754833,-4.00910562584237,0.000103903879710274,0.00965976227719169,0.99010490935803,"chr1",64833229,64966504,0.42690356853447,0.47228232120299,"0.4544115313317259",133276,6290,"5","protein_coding",42.69,"JAK1"
"552","ENSG00000162511",-0.203834141169478,9.8647861397488,-3.39722727341182,0.000912413720533154,0.0284255700061845,-1.04949227558338,"chr1",30732469,30757820,0.526151782896813,0.53618323218409,"0.5306690316436391",25352,3359,"6","protein_coding",52.62,"LAPTM5"
"553","ENSG00000162585",0.320355687968925,4.58723256472275,3.06721630265013,0.00264707621165462,0.0482874804313521,-1.83970913845117,"chr1",2184461,2212720,0.609589525831564,0.60536094908116,"0.6156919008689502",28260,12056,"8","protein_coding",60.96,"FAAP20"
"554","ENSG00000162783",0.355598102162398,5.07235384353973,4.43632322519629,1.97787277934401e-05,0.00434415032573169,2.59271591327434,"chr1",181088712,181092899,0.497612225405922,0.497612225405922,".",4188,4187,"5","protein_coding",49.76,"IER5"
"555","ENSG00000163125",-0.330847171376435,4.55190891782576,-3.89024474418853,0.000161550565168467,0.0120290876553342,0.679171875484535,"chr1",150363091,150476566,0.417603722373013,0.439240202042004,"0.41556373935040014",113476,8725,"3","protein_coding",41.76,"RPRD2"
"556","ENSG00000163166",-0.288747917744045,5.0855458203209,-3.39576289842632,0.000916892000928734,0.0285145298200332,-0.927598835058677,"chr2",127436207,127526886,0.413034847816498,0.476251445991047,"0.41022792077659026",90680,4883,"5","protein_coding",41.3,"IWS1"
"557","ENSG00000163191",-0.428166501578712,8.76206806528563,-4.46770455948114,1.74342421903093e-05,0.0038776844243788,2.63661528864402,"chr1",152032506,152047907,0.450785612258148,0.535228645593726,"0.42475728155339804",15402,676,"6","protein_coding",45.08,"S100A11"
"558","ENSG00000163219",-0.217415831863319,7.88245006936175,-3.64681371372569,0.000387627685392734,0.0184329979848596,-0.231810445007364,"chr2",68679601,68826833,0.418269002193802,0.503296070179449,"0.4160709760109002",147233,5434,"6","protein_coding",41.83,"ARHGAP25"
"559","ENSG00000163297",-0.321242477490952,5.5402615798079,-3.45273176909415,0.000757039760420075,0.0262158497996495,-0.775660226558056,"chr4",79901149,80125454,0.35807780442788,0.421605125419439,"0.35483626294667864",224306,9838,"3","protein_coding",35.81,"ANTXR2"
"560","ENSG00000163374",-0.37111202077585,5.5472435090273,-4.91416113860988,2.72669248828354e-06,0.00197241024743381,4.423859492288,"chr1",155659443,155689000,0.446342783679545,0.513278814356961,"0.4321359506458192",29558,5191,"6","protein_coding",44.63,"YY1AP1"
"561","ENSG00000163430",-0.967344476408965,-0.325885630592713,-3.36692428657676,0.00100939616075535,0.0293803244108097,-0.968382371990651,"chr3",120392293,120451253,0.439239497294822,0.44186100720931,"0.4383555988538271",58961,8712,"3","protein_coding",43.92,"FSTL1"
"562","ENSG00000163565",-0.406394099978248,7.71358443968896,-3.94045791309521,0.000134218687396969,0.0108680025633739,0.750227647028903,"chr1",158999968,159055155,0.383416684786548,0.39779463123744,"0.3834219364222699",55188,5501,"2","protein_coding",38.34,"IFI16"
"563","ENSG00000163736",-0.661823804394513,5.49923458144899,-3.37242675200863,0.000991097464033685,0.029317463872956,-1.01788450298436,"chr4",73987038,73988197,0.438793103448276,0.425133046813581,"0.44366197183098594",1160,712,"3","protein_coding",43.88,"PPBP"
"564","ENSG00000163795",0.37138363526591,3.95286477900685,3.0630491341289,0.0026815815698615,0.0486254589928136,-1.80718398352236,"chr2",27377231,27380790,0.578651685393258,0.642630430139284,"0.48502356335785807",3560,2360,"8","protein_coding",57.87,"ZNF513"
"565","ENSG00000163798",-0.366068319840831,4.59409124072364,-4.21252348977117,4.78221211682092e-05,0.00678275687390312,1.79175447244976,"chr2",27663471,27694976,0.400812543642481,0.444248674935221,"0.4001934511049601",31506,5192,"4","protein_coding",40.08,"SLC4A1AP"
"566","ENSG00000163832",0.263107307375274,3.47587703310206,3.08296309390823,0.00252036299674227,0.047099462627639,-1.72126496673675,"chr3",47495640,47513761,0.487308244123165,0.522187680749447,"0.4779710777739928",18122,3306,"6","protein_coding",48.73,"ELP6"
"567","ENSG00000163882",0.230984629664749,3.864949014612,3.22313161248857,0.00161589701009134,0.0383689957500041,-1.35709085259855,"chr3",184361718,184368596,0.527692978630615,0.545956488428598,"0.5455946793160518",6879,3436,"7","protein_coding",52.77,"POLR2H"
"568","ENSG00000163960",-0.305944801453632,5.19615430120512,-3.04527189063784,0.00283350533020303,0.0499769088929617,-1.94428681950002,"chr3",196347662,196432474,0.422800749885041,0.405993244749311,"0.4188497911095519",84813,11277,"2","protein_coding",42.28,"UBXN7"
"569","ENSG00000164088",0.191668111568982,6.69236666361343,3.18376622411259,0.00183336249768433,0.0401170765215583,-1.61817349018346,"chr3",52245793,52250597,0.581477627471384,0.577947733642942,"0.5812395027826965",4805,3626,"7","protein_coding",58.15,"PPM1M"
"570","ENSG00000164190",-0.393967345679125,6.12446935951079,-4.70315647515085,6.64430496582e-06,0.00277969244177198,3.57983681617142,"chr5",36876759,37066413,0.350431045846405,0.385328497863053,"0.3478943590595832",189655,12480,"1","protein_coding",35.04,"NIPBL"
"571","ENSG00000164405",0.486268601035019,3.58618280090822,3.1805761044577,0.00185212806751769,0.0403337964327516,-1.45408374953653,"chr5",132866560,132868031,0.512907608695652,0.522233743392122,"0.6850828729281768",1472,1637,"6","protein_coding",51.29,"UQCRQ"
"572","ENSG00000164587",0.55581885695544,9.66734076073239,4.05336252067823,8.79560624038031e-05,0.00903787118419429,1.11416500831908,"chr5",150443190,150449756,0.489721333942439,0.495201154681497,"0.48429544579371836",6567,5011,"5","protein_coding",48.97,"RPS14"
"573","ENSG00000164597",-0.294789752204258,4.0964268773672,-3.20238295158066,0.00172733166502749,0.0394168112807767,-1.43444082034699,"chr7",107201555,107564514,0.370985783557417,0.430813090340012,"0.3691814257024195",362960,8582,"3","protein_coding",37.1,"COG5"
"574","ENSG00000164620",0.388673080331746,3.60395776101006,3.08130013508773,0.00253347455119596,0.047256561931066,-1.7359660482164,"chr5",141636950,141641077,0.600048449612403,0.648223563742133,"0.5500831472689257",4128,2828,"8","protein_coding",60,"RELL2"
"575","ENSG00000164896",0.368300128183368,5.66654651469879,3.41531775054601,0.000858755897231247,0.0274882094941025,-0.891091366469686,"chr7",151076593,151080866,0.617454375292466,0.630509264917094,"0.6014155334502465",4274,5635,"8","protein_coding",61.75,"FASTK"
"576","ENSG00000164924",-0.228214137614216,8.77300827791171,-3.11184620299192,0.00230242463752988,0.0448553770018697,-1.87345611491483,"chr8",100916525,100953388,0.408664279513889,0.446886601075953,"0.40137740211134687",36864,8835,"4","protein_coding",40.87,"YWHAZ"
"577","ENSG00000164944",-0.29849882943406,4.83456222003084,-3.49147679416705,0.000663708539039106,0.0246013107987005,-0.619034307076665,"chr8",94487693,94553529,0.387441712107174,0.396396253760181,"0.38264392220196003",65837,10749,"2","protein_coding",38.74,"KIAA1429"
"578","ENSG00000164961",-0.363652109411777,4.30842261499814,-3.82604956329647,0.000204261839038846,0.013353978890875,0.477079415025869,"chr8",125024260,125091840,0.401458989952797,0.424321978053164,"0.39613202625407995",67581,4755,"3","protein_coding",40.15,"KIAA0196"
